Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
bat,EXP_DBL_0974,10,23.218388,23.146736,0.270526,0.011687,192.623512,192.623512,0.000000,0.000000,6603784.000000,6603784
bat,EXP_DBL_1298,10,23.764872,23.772429,0.277808,0.011686,186.983288,186.983288,0.000000,0.000000,6605672.000000,6605672
bat,EXP_DBL_0443,10,23.576533,23.643606,0.276210,0.011682,192.113956,192.113956,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1001,10,23.720410,23.671733,0.276452,0.011679,189.339128,189.339128,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1623,10,23.602495,23.639200,0.275907,0.011672,195.665506,195.665506,0.000000,0.000000,6605160.000000,6605160
bat,EXP_DBL_1133,10,23.439979,23.376545,0.272764,0.011668,188.905550,188.905550,0.000000,0.000000,6638056.000000,6638056
bat,EXP_DBL_0354,10,23.393565,23.347385,0.272405,0.011667,190.159626,190.159626,0.000000,0.000000,6610088.000000,6610088
bat,EXP_DBL_1180,10,23.545867,23.480024,0.273891,0.011665,187.832381,187.832381,0.000000,0.000000,6630504.000000,6630504
bat,EXP_DBL_1348,10,23.308280,23.279311,0.271519,0.011664,189.601982,189.601982,0.000000,0.000000,6603144.000000,6603144
bat,EXP_DBL_0896,10,23.439558,23.443366,0.273336,0.011659,195.848884,195.848884,0.000000,0.000000,6602792.000000,6602792
bat,EXP_DBL_1580,10,23.303966,23.256179,0.270999,0.011653,189.735290,189.735290,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0385,10,23.159431,23.096329,0.268677,0.011633,189.017748,189.017748,0.000000,0.000000,6610056.000000,6610056
bat,EXP_DBL_0565,10,23.505247,23.568483,0.274126,0.011631,188.562704,188.562704,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1189,10,23.379144,23.373365,0.271775,0.011628,188.535313,188.535313,0.000000,0.000000,6605192.000000,6605192
bat,EXP_DBL_0436,10,23.411520,23.391064,0.271933,0.011626,191.643099,191.643099,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0639,10,23.322789,23.295648,0.270050,0.011592,188.283268,188.283268,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_1309,10,23.434905,23.394575,0.271067,0.011587,187.098199,187.098199,0.000000,0.000000,6639656.000000,6639656
bat,EXP_DBL_1505,10,23.469128,23.419342,0.271249,0.011582,189.027518,189.027518,0.000000,0.000000,6597960.000000,6597960
bat,EXP_DBL_1164,10,23.367770,23.382972,0.270603,0.011573,187.836201,187.836201,0.000000,0.000000,6605384.000000,6605384
bat,EXP_DBL_0672,10,23.473475,23.425849,0.270965,0.011567,188.836764,188.836764,0.000000,0.000000,6610472.000000,6610472
bat,EXP_DBL_1432,10,23.478897,23.470655,0.271366,0.011562,188.372044,188.372044,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0137,10,23.577460,23.601485,0.272858,0.011561,188.230294,188.230294,0.000000,0.000000,6619944.000000,6619944
bat,EXP_ABL_032_disable-tail-duplicate,10,23.484861,23.435598,0.270754,0.011553,187.834798,187.834798,0.000000,0.000000,6601864.000000,6601864
bat,EXP_DBL_1072,10,23.464136,23.479222,0.271187,0.011550,193.023934,193.023934,0.000000,0.000000,6607752.000000,6607752
bat,EXP_DBL_1502,10,23.258572,23.211304,0.267685,0.011533,190.403441,190.403441,0.000000,0.000000,6602056.000000,6602056
bat,EXP_DBL_0981,10,23.330672,23.263711,0.267825,0.011513,191.509775,191.509775,0.000000,0.000000,6603784.000000,6603784
bat,EXP_DBL_0167,10,23.628206,23.604258,0.271311,0.011494,188.549892,188.549892,0.000000,0.000000,6612552.000000,6612552
bat,EXP_DBL_1492,10,23.487954,23.371363,0.268385,0.011483,188.516370,188.516370,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0592,10,23.282476,23.164699,0.265924,0.011480,189.383199,189.383199,0.000000,0.000000,6600392.000000,6600392
bat,EXP_DBL_1271,10,23.692415,23.719408,0.272143,0.011473,186.942277,186.942277,0.000000,0.000000,6605672.000000,6605672
bat,EXP_DBL_1086,10,23.474948,23.359408,0.267988,0.011472,193.339569,193.339569,0.000000,0.000000,6623656.000000,6623656
bat,EXP_DBL_0599,10,23.729674,23.771219,0.272603,0.011468,197.442282,197.442282,0.000000,0.000000,6629480.000000,6629480
bat,EXP_DBL_0886,10,23.465457,23.488764,0.268786,0.011443,196.382327,196.382327,0.000000,0.000000,6602792.000000,6602792
bat,EXP_ABL_072_disable-cgp,10,23.826400,23.801074,0.272336,0.011442,187.856634,187.856634,0.000000,0.000000,6680936.000000,6680936
bat,EXP_DBL_0687,10,23.718756,23.663348,0.270711,0.011440,190.570591,190.570591,0.000000,0.000000,6608200.000000,6608200
bat,EXP_DBL_1224,10,23.439687,23.432907,0.268057,0.011439,192.327804,192.327804,0.000000,0.000000,6605192.000000,6605192
bat,EXP_DBL_0128,10,23.314172,23.245886,0.265459,0.011420,188.081752,188.081752,0.000000,0.000000,6610856.000000,6610856
bat,EXP_DBL_1161,10,23.592376,23.547586,0.268825,0.011416,188.191878,188.191878,0.000000,0.000000,6650792.000000,6650792
bat,EXP_DBL_0750,10,23.319422,23.258029,0.265324,0.011408,195.455816,195.455816,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0659,10,23.482904,23.428982,0.267248,0.011407,188.973418,188.973418,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0074,10,23.284351,23.284682,0.265562,0.011405,189.362726,189.362726,0.000000,0.000000,6604136.000000,6604136
bat,EXP_DBL_0772,10,23.626416,23.668658,0.269915,0.011404,195.038634,195.038634,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1018,10,23.528010,23.492663,0.267703,0.011395,195.700855,195.700855,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0476,10,23.462469,23.452784,0.266891,0.011380,190.471448,190.471448,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1175,10,23.726549,23.731390,0.270015,0.011378,182.758598,182.758598,0.000000,0.000000,6595752.000000,6595752
bat,EXP_DBL_0344,10,23.435792,23.437163,0.266651,0.011377,194.668164,194.668164,0.000000,0.000000,6610088.000000,6610088
bat,EXP_DBL_0643,10,23.377191,23.303979,0.265125,0.011377,188.457617,188.457617,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0131,10,23.261166,23.246462,0.264153,0.011363,187.903709,187.903709,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_1406,10,23.286822,23.235831,0.264023,0.011363,188.761462,188.761462,0.000000,0.000000,6603656.000000,6603656
bat,EXP_DBL_1466,10,23.479310,23.468699,0.266343,0.011349,187.887067,187.887067,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1372,10,23.521715,23.503735,0.266556,0.011341,188.268969,188.268969,0.000000,0.000000,6603688.000000,6603688
bat,EXP_DBL_1627,10,23.495331,23.449677,0.265763,0.011333,193.625809,193.625809,0.000000,0.000000,6599048.000000,6599048
bat,EXP_DBL_0232,10,23.270912,23.226514,0.263040,0.011325,188.588926,188.588926,0.000000,0.000000,6612552.000000,6612552
bat,EXP_DBL_0636,10,23.322183,23.324668,0.263893,0.011314,187.766144,187.766144,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_1545,10,23.582179,23.561230,0.266475,0.011310,188.940216,188.940216,0.000000,0.000000,6602216.000000,6602216
bat,EXP_DBL_0303,10,23.506255,23.432873,0.264932,0.011306,189.328440,189.328440,0.000000,0.000000,6621224.000000,6621224
bat,EXP_DBL_0071,10,23.579098,23.401730,0.264477,0.011302,188.980540,188.980540,0.000000,0.000000,6604232.000000,6604232
bat,EXP_DBL_1223,10,23.332434,23.352999,0.263700,0.011292,193.880623,193.880623,0.000000,0.000000,6605192.000000,6605192
bat,EXP_DBL_0949,10,23.599560,23.534993,0.265745,0.011291,189.702571,189.702571,0.000000,0.000000,6603752.000000,6603752
bat,EXP_DBL_1352,10,23.434894,23.398785,0.264151,0.011289,189.089316,189.089316,0.000000,0.000000,6603688.000000,6603688
bat,EXP_DBL_0010,10,23.348532,23.310229,0.262941,0.011280,187.736502,187.736502,0.000000,0.000000,6604168.000000,6604168
bat,EXP_DBL_0178,10,23.593315,23.543041,0.265544,0.011279,188.903058,188.903058,0.000000,0.000000,6612552.000000,6612552
bat,EXP_DBL_0689,10,23.253478,23.265010,0.262166,0.011269,190.594611,190.594611,0.000000,0.000000,6610408.000000,6610408
bat,EXP_DBL_1389,10,23.316155,23.316340,0.262480,0.011257,189.670149,189.670149,0.000000,0.000000,6603656.000000,6603656
bat,EXP_DBL_1379,10,23.520709,23.503726,0.264411,0.011250,188.062681,188.062681,0.000000,0.000000,6603944.000000,6603944
bat,EXP_DBL_1594,10,25.098592,25.067085,0.281979,0.011249,188.204777,188.204777,0.000000,0.000000,6495176.000000,6495176
bat,EXP_DBL_0035,10,23.516767,23.385694,0.262900,0.011242,188.119304,188.119304,0.000000,0.000000,6604232.000000,6604232
bat,EXP_DBL_1384,10,23.413169,23.357491,0.262427,0.011235,188.229283,188.229283,0.000000,0.000000,6603688.000000,6603688
bat,EXP_DBL_0780,10,23.804343,23.780114,0.267155,0.011234,194.876599,194.876599,0.000000,0.000000,6605096.000000,6605096
bat,EXP_DBL_1528,10,23.495243,23.510299,0.264089,0.011233,188.419104,188.419104,0.000000,0.000000,6602024.000000,6602024
bat,EXP_DBL_1099,10,23.273667,23.249591,0.261152,0.011233,191.427763,191.427763,0.000000,0.000000,6623176.000000,6623176
bat,EXP_DBL_1046,10,23.711287,23.646974,0.264859,0.011201,191.220672,191.220672,0.000000,0.000000,6599016.000000,6599016
bat,EXP_DBL_1603,10,23.385344,23.429790,0.262422,0.011200,189.036761,189.036761,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0671,10,23.364431,23.443241,0.262399,0.011193,188.577386,188.577386,0.000000,0.000000,6610408.000000,6610408
bat,EXP_DBL_0529,10,23.616119,23.557462,0.263662,0.011192,188.559964,188.559964,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0453,10,23.428291,23.413522,0.261777,0.011181,191.689408,191.689408,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0268,10,23.380325,23.318752,0.260671,0.011179,188.708727,188.708727,0.000000,0.000000,6605064.000000,6605064
bat,EXP_DBL_1242,10,23.636761,23.656965,0.264422,0.011177,188.142583,188.142583,0.000000,0.000000,6681864.000000,6681864
bat,EXP_DBL_0933,10,23.509353,23.490137,0.262496,0.011175,192.808957,192.808957,0.000000,0.000000,6603240.000000,6603240
bat,EXP_DBL_0973,10,23.316547,23.306947,0.260420,0.011173,192.317980,192.317980,0.000000,0.000000,6603784.000000,6603784
bat,EXP_DBL_0072,10,23.904141,23.912978,0.266881,0.011161,188.726125,188.726125,0.000000,0.000000,6680808.000000,6680808
bat,EXP_DBL_1226,10,23.359509,23.335307,0.260252,0.011153,192.793668,192.793668,0.000000,0.000000,6638408.000000,6638408
bat,EXP_DBL_1002,10,23.588827,23.567931,0.262711,0.011147,196.475385,196.475385,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1218,10,23.311694,23.318951,0.259911,0.011146,192.419822,192.419822,0.000000,0.000000,6605192.000000,6605192
bat,EXP_DBL_0179,10,23.679952,23.683103,0.263926,0.011144,183.676879,183.676879,0.000000,0.000000,6601864.000000,6601864
bat,EXP_ABL_061_disable-last-run-tracking,10,23.279673,23.095714,0.257351,0.011143,188.807577,188.807577,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0473,10,23.431047,23.433447,0.260996,0.011138,190.623677,190.623677,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0996,10,23.455970,23.404792,0.260652,0.011137,189.563196,189.563196,0.000000,0.000000,6603784.000000,6603784
bat,EXP_DBL_1474,10,23.458422,23.394199,0.260278,0.011126,190.570140,190.570140,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1212,10,23.854796,23.835378,0.264819,0.011110,192.484513,192.484513,0.000000,0.000000,6600424.000000,6600424
bat,EXP_DBL_0244,10,23.278843,23.226351,0.257929,0.011105,188.239686,188.239686,0.000000,0.000000,6612552.000000,6612552
bat,EXP_DBL_1058,10,23.701182,23.654241,0.262348,0.011091,196.496202,196.496202,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1311,10,23.787611,23.683109,0.262399,0.011080,187.340485,187.340485,0.000000,0.000000,6605672.000000,6605672
bat,EXP_DBL_0371,10,23.385658,23.356287,0.258686,0.011076,190.054355,190.054355,0.000000,0.000000,6610088.000000,6610088
bat,EXP_DBL_1048,10,23.570444,23.605855,0.261363,0.011072,192.172814,192.172814,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1113,10,23.254302,23.200455,0.256556,0.011058,190.448521,190.448521,0.000000,0.000000,6623656.000000,6623656
bat,EXP_DBL_0340,10,23.244201,23.284962,0.257348,0.011052,191.231007,191.231007,0.000000,0.000000,6610120.000000,6610120
bat,EXP_DBL_1593,10,23.458444,23.436611,0.258545,0.011032,188.937935,188.937935,0.000000,0.000000,6603688.000000,6603688
bat,EXP_DBL_0563,10,23.401457,23.460746,0.258735,0.011028,188.661056,188.661056,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0378,10,23.563202,23.546670,0.259343,0.011014,188.454808,188.454808,0.000000,0.000000,6611240.000000,6611240
bat,EXP_DBL_1059,10,23.660020,23.633420,0.260271,0.011013,197.637338,197.637338,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0645,10,23.242822,23.267435,0.256001,0.011003,187.860998,187.860998,0.000000,0.000000,6637384.000000,6637384
bat,EXP_DBL_0004,10,23.275852,23.224236,0.255271,0.010992,188.176346,188.176346,0.000000,0.000000,6604232.000000,6604232
bat,EXP_ABL_039_disable-cleanups,10,23.575945,23.473313,0.257771,0.010981,187.679873,187.679873,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0460,10,23.412489,23.372704,0.256490,0.010974,191.128574,191.128574,0.000000,0.000000,6610824.000000,6610824
bat,EXP_DBL_1655,10,23.266306,23.265014,0.255288,0.010973,188.746743,188.746743,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0723,10,23.403388,23.428036,0.257033,0.010971,191.018492,191.018492,0.000000,0.000000,6610408.000000,6610408
bat,EXP_DBL_1410,10,23.535069,23.486634,0.257476,0.010963,188.669659,188.669659,0.000000,0.000000,6631208.000000,6631208
bat,EXP_ABL_012_InstSimplify-after-simplifycfg,10,23.221494,23.165771,0.253858,0.010958,189.610965,189.610965,0.000000,0.000000,6603784.000000,6603784
bat,EXP_DBL_1536,10,23.339486,23.329833,0.255598,0.010956,189.575362,189.575362,0.000000,0.000000,6601992.000000,6601992
bat,EXP_DBL_1149,10,23.322248,23.285724,0.255020,0.010952,188.372522,188.372522,0.000000,0.000000,6623656.000000,6623656
bat,EXP_DBL_1401,10,23.431509,23.387690,0.255818,0.010938,188.325696,188.325696,0.000000,0.000000,6603688.000000,6603688
bat,EXP_DBL_1290,10,23.390255,23.348056,0.254423,0.010897,186.724548,186.724548,0.000000,0.000000,6613800.000000,6613800
bat,EXP_DBL_0610,10,23.265538,23.277998,0.253594,0.010894,189.714334,189.714334,0.000000,0.000000,6604296.000000,6604296
bat,EXP_ABL_041_disable-copyprop,10,23.396891,23.351076,0.254340,0.010892,187.680550,187.680550,0.000000,0.000000,6608168.000000,6608168
bat,EXP_DBL_1317,10,24.162053,24.168599,0.263162,0.010889,190.846399,190.846399,0.000000,0.000000,6682024.000000,6682024
bat,EXP_DBL_0410,10,23.400371,23.448266,0.254810,0.010867,189.422915,189.422915,0.000000,0.000000,6610088.000000,6610088
bat,EXP_ABL_017_disable-block-placement,10,25.135826,25.122687,0.272856,0.010861,187.962062,187.962062,0.000000,0.000000,6495176.000000,6495176
bat,EXP_DBL_0920,10,23.319115,23.339143,0.253434,0.010859,189.250823,189.250823,0.000000,0.000000,6603784.000000,6603784
bat,EXP_DBL_1021,10,23.545924,23.621374,0.256462,0.010857,196.091742,196.091742,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0306,10,23.337668,23.256722,0.252296,0.010848,189.637516,189.637516,0.000000,0.000000,6605224.000000,6605224
bat,EXP_DBL_0274,10,23.322888,23.236427,0.251474,0.010822,189.310852,189.310852,0.000000,0.000000,6605224.000000,6605224
bat,EXP_DBL_1332,10,23.297729,23.305809,0.252128,0.010818,188.083821,188.083821,0.000000,0.000000,6603656.000000,6603656
bat,EXP_DBL_1447,10,23.539914,23.507912,0.254209,0.010814,188.924864,188.924864,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0695,10,23.542341,23.533569,0.254336,0.010807,194.756649,194.756649,0.000000,0.000000,6610408.000000,6610408
bat,EXP_DBL_0351,10,23.300806,23.337589,0.252058,0.010801,190.181083,190.181083,0.000000,0.000000,6610376.000000,6610376
bat,EXP_DBL_0325,10,23.443794,23.392199,0.252329,0.010787,195.028045,195.028045,0.000000,0.000000,6608744.000000,6608744
bat,EXP_DBL_0768,10,23.266876,23.258865,0.250771,0.010782,195.864679,195.864679,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_1095,10,23.628709,23.640809,0.254846,0.010780,190.708463,190.708463,0.000000,0.000000,6623240.000000,6623240
bat,EXP_DBL_0650,10,23.301497,23.244039,0.250547,0.010779,188.238479,188.238479,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_1403,10,23.331766,23.255185,0.250616,0.010777,187.956636,187.956636,0.000000,0.000000,6603656.000000,6603656
bat,EXP_DBL_1163,10,23.411109,23.356510,0.251631,0.010773,188.510545,188.510545,0.000000,0.000000,6605192.000000,6605192
bat,EXP_DBL_1503,10,23.345280,23.351266,0.251388,0.010765,189.842923,189.842923,0.000000,0.000000,6597000.000000,6597000
bat,EXP_DBL_0931,10,23.696922,23.693924,0.254795,0.010754,192.672581,192.672581,0.000000,0.000000,6629000.000000,6629000
bat,EXP_DBL_0505,10,23.287913,23.302837,0.250571,0.010753,189.026618,189.026618,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_1512,10,23.432917,23.403218,0.251532,0.010748,188.899917,188.899917,0.000000,0.000000,6626824.000000,6626824
bat,EXP_DBL_1160,10,23.281421,23.285727,0.250157,0.010743,188.499329,188.499329,0.000000,0.000000,6623656.000000,6623656
bat,EXP_DBL_0203,10,23.674700,23.607616,0.253561,0.010741,190.644251,190.644251,0.000000,0.000000,6612520.000000,6612520
bat,EXP_DBL_0265,10,23.249014,23.248389,0.249681,0.010740,188.680478,188.680478,0.000000,0.000000,6604840.000000,6604840
bat,EXP_DBL_1120,10,23.870989,23.916949,0.256649,0.010731,187.220805,187.220805,0.000000,0.000000,6627368.000000,6627368
bat,EXP_DBL_0163,10,23.396488,23.398181,0.250677,0.010714,189.196959,189.196959,0.000000,0.000000,6680712.000000,6680712
bat,EXP_DBL_1262,10,24.936356,24.914452,0.266876,0.010712,186.179163,186.179163,0.000000,0.000000,6496360.000000,6496360
bat,EXP_DBL_0173,10,23.641532,23.580321,0.252206,0.010696,188.464060,188.464060,0.000000,0.000000,6612552.000000,6612552
bat,EXP_DBL_0485,10,23.388641,23.426199,0.250174,0.010679,188.443082,188.443082,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0758,10,23.232960,23.209027,0.247805,0.010677,194.821981,194.821981,0.000000,0.000000,6600392.000000,6600392
bat,EXP_DBL_0717,10,23.286870,23.217862,0.247858,0.010675,193.598769,193.598769,0.000000,0.000000,6610408.000000,6610408
bat,EXP_DBL_0346,10,23.651072,23.641051,0.252313,0.010673,189.603493,189.603493,0.000000,0.000000,6586856.000000,6586856
bat,EXP_DBL_1491,10,23.656933,23.614245,0.251749,0.010661,188.839275,188.839275,0.000000,0.000000,6680680.000000,6680680
bat,EXP_DBL_0679,10,23.468992,23.483986,0.250286,0.010658,189.788835,189.788835,0.000000,0.000000,6610504.000000,6610504
bat,EXP_DBL_0877,10,23.732917,23.666321,0.251858,0.010642,195.831620,195.831620,0.000000,0.000000,6598984.000000,6598984
bat,EXP_DBL_1178,10,23.654948,23.648839,0.251631,0.010640,188.122659,188.122659,0.000000,0.000000,6604840.000000,6604840
bat,EXP_DBL_1260,10,23.502239,23.491982,0.249930,0.010639,186.904207,186.904207,0.000000,0.000000,6605736.000000,6605736
bat,EXP_DBL_0934,10,23.316213,23.279511,0.247573,0.010635,192.317536,192.317536,0.000000,0.000000,6603784.000000,6603784
bat,EXP_DBL_1014,10,23.397225,23.368298,0.248261,0.010624,195.624601,195.624601,0.000000,0.000000,6629512.000000,6629512
bat,EXP_DBL_0539,10,23.421642,23.374406,0.248045,0.010612,187.599435,187.599435,0.000000,0.000000,6608168.000000,6608168
bat,EXP_ABL_005_DestinationPropagation,10,23.347543,23.278141,0.246966,0.010609,194.487970,194.487970,0.000000,0.000000,6610056.000000,6610056
bat,EXP_DBL_1329,10,23.337201,23.337652,0.247515,0.010606,187.402885,187.402885,0.000000,0.000000,6603656.000000,6603656
bat,EXP_DBL_1081,10,23.673184,23.598895,0.249890,0.010589,191.767691,191.767691,0.000000,0.000000,6623976.000000,6623976
bat,EXP_ABL_009_GVN,10,23.497542,23.442072,0.248221,0.010589,196.076696,196.076696,0.000000,0.000000,6610408.000000,6610408
bat,EXP_DBL_0055,10,23.334299,23.232989,0.245872,0.010583,188.403557,188.403557,0.000000,0.000000,6604232.000000,6604232
bat,EXP_DBL_0978,10,23.337466,23.356075,0.247003,0.010576,191.480102,191.480102,0.000000,0.000000,6603784.000000,6603784
bat,EXP_DBL_1075,10,23.457804,23.495719,0.248153,0.010562,192.127253,192.127253,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1652,10,23.285512,23.235947,0.245399,0.010561,187.969402,187.969402,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0154,10,23.563025,23.562615,0.248283,0.010537,188.429924,188.429924,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0748,10,23.295699,23.284372,0.244679,0.010508,194.395969,194.395969,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_1499,10,23.482996,23.471003,0.246596,0.010506,189.357123,189.357123,0.000000,0.000000,6602024.000000,6602024
bat,EXP_DBL_0051,10,23.697893,23.560616,0.247421,0.010501,188.444235,188.444235,0.000000,0.000000,6604424.000000,6604424
bat,EXP_DBL_1066,10,23.555549,23.577751,0.247188,0.010484,192.469552,192.469552,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0755,10,23.582766,23.549213,0.246858,0.010483,194.471914,194.471914,0.000000,0.000000,6604328.000000,6604328
bat,EXP_DBL_1373,10,23.561229,23.525858,0.246340,0.010471,191.050552,191.050552,0.000000,0.000000,6610472.000000,6610472
bat,EXP_DBL_0804,10,23.430506,23.398514,0.244951,0.010469,193.475314,193.475314,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0478,10,23.490317,23.538955,0.246342,0.010465,189.613311,189.613311,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1463,10,23.494748,23.516921,0.246037,0.010462,187.959125,187.959125,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1144,10,23.322059,23.330710,0.243986,0.010458,188.535181,188.535181,0.000000,0.000000,6623656.000000,6623656
bat,EXP_DBL_1015,10,23.404156,23.398661,0.244634,0.010455,197.709002,197.709002,0.000000,0.000000,6604072.000000,6604072
bat,EXP_DBL_1638,10,23.237930,23.207869,0.242583,0.010453,189.876545,189.876545,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_1445,10,23.576064,23.556076,0.246172,0.010450,188.094307,188.094307,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1334,10,23.324409,23.330008,0.243803,0.010450,187.482623,187.482623,0.000000,0.000000,6603656.000000,6603656
bat,EXP_DBL_1108,10,23.466441,23.392461,0.244391,0.010447,193.946824,193.946824,0.000000,0.000000,6623656.000000,6623656
bat,EXP_DBL_1044,10,23.433359,23.496668,0.245411,0.010445,191.798345,191.798345,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0451,10,23.523038,23.485264,0.245211,0.010441,192.210839,192.210839,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1067,10,23.442646,23.410109,0.244076,0.010426,191.870904,191.870904,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0399,10,23.356879,23.316167,0.243011,0.010422,189.665313,189.665313,0.000000,0.000000,6610088.000000,6610088
bat,EXP_ABL_060_disable-global-outlining,10,23.245693,23.215939,0.241550,0.010404,188.303867,188.303867,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0870,10,23.313757,23.280954,0.242102,0.010399,200.016197,200.016197,0.000000,0.000000,6598024.000000,6598024
bat,EXP_DBL_0477,10,23.408810,23.361223,0.242805,0.010394,188.358469,188.358469,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1437,10,23.415436,23.365683,0.242807,0.010392,188.389586,188.389586,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1607,10,23.278725,23.280628,0.241727,0.010383,190.616321,190.616321,0.000000,0.000000,6604296.000000,6604296
bat,EXP_DBL_0452,10,23.419228,23.495058,0.243923,0.010382,192.321992,192.321992,0.000000,0.000000,6604232.000000,6604232
bat,EXP_ABL_003_DeadStoreElimination-final,10,23.275596,23.247436,0.241200,0.010375,194.089163,194.089163,0.000000,0.000000,6612552.000000,6612552
bat,EXP_DBL_0927,10,23.701335,23.726448,0.246124,0.010373,192.575353,192.575353,0.000000,0.000000,6579752.000000,6579752
bat,EXP_DBL_0002,10,23.316467,23.320487,0.241704,0.010364,188.019791,188.019791,0.000000,0.000000,6604424.000000,6604424
bat,EXP_DBL_0867,10,23.370506,23.351846,0.241711,0.010351,201.427940,201.427940,0.000000,0.000000,6603016.000000,6603016
bat,EXP_DBL_1613,10,23.647985,23.649183,0.244411,0.010335,189.953283,189.953283,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0135,10,23.611565,23.539141,0.243223,0.010333,188.183397,188.183397,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1563,10,23.407582,23.331091,0.241030,0.010331,188.913316,188.913316,0.000000,0.000000,6601992.000000,6601992
bat,EXP_DBL_1464,10,23.435911,23.463510,0.242389,0.010330,188.309501,188.309501,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_0247,10,23.289892,23.307199,0.240574,0.010322,188.518160,188.518160,0.000000,0.000000,6612552.000000,6612552
bat,EXP_DBL_0652,10,23.690615,23.620843,0.243756,0.010320,188.194087,188.194087,0.000000,0.000000,6604264.000000,6604264
bat,EXP_DBL_1520,10,23.562151,23.534664,0.242663,0.010311,188.522839,188.522839,0.000000,0.000000,6602024.000000,6602024
bat,EXP_DBL_0729,10,23.505548,23.506691,0.241891,0.010290,195.227403,195.227403,0.000000,0.000000,6610408.000000,6610408
bat,EXP_DBL_1497,10,23.471641,23.501724,0.241841,0.010290,189.878124,189.878124,0.000000,0.000000,6602024.000000,6602024
bat,EXP_DBL_0487,10,23.771944,23.777812,0.244600,0.010287,187.891765,187.891765,0.000000,0.000000,6680904.000000,6680904
bat,EXP_DBL_0347,10,23.613037,23.551158,0.242214,0.010285,190.742845,190.742845,0.000000,0.000000,6610088.000000,6610088
bat,EXP_DBL_0963,10,23.856024,23.821569,0.244977,0.010284,189.306397,189.306397,0.000000,0.000000,6599272.000000,6599272
bat,EXP_DBL_1430,10,23.383752,23.424234,0.240759,0.010278,188.143452,188.143452,0.000000,0.000000,6604072.000000,6604072
