Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
bat,EXP_DBL_1139,10,23.433148,23.441931,0.284254,189.798626,189.798626,0.000000,6623656.000000,6623656
bat,EXP_DBL_1140,10,23.418640,23.318244,0.356327,190.305171,190.305171,0.000000,6623656.000000,6623656
bat,EXP_DBL_1141,10,23.195437,23.135241,0.292035,189.418160,189.418160,0.000000,6623656.000000,6623656
bat,EXP_DBL_1142,10,23.426720,23.421969,0.128659,189.034890,189.034890,0.000000,6623656.000000,6623656
bat,EXP_DBL_1143,10,23.582983,23.521756,0.184225,189.876302,189.876302,0.000000,6655784.000000,6655784
bat,EXP_DBL_1144,10,23.322059,23.330710,0.243986,188.535181,188.535181,0.000000,6623656.000000,6623656
bat,EXP_DBL_1145,10,23.245136,23.165112,0.151154,188.967503,188.967503,0.000000,6623656.000000,6623656
bat,EXP_DBL_1146,10,23.207223,23.235226,0.135693,188.758006,188.758006,0.000000,6623656.000000,6623656
bat,EXP_DBL_1147,10,23.434746,23.389106,0.282919,188.384080,188.384080,0.000000,6623656.000000,6623656
bat,EXP_DBL_1148,10,23.310024,23.333739,0.283067,188.977179,188.977179,0.000000,6623656.000000,6623656
bat,EXP_DBL_1149,10,23.322248,23.285724,0.255020,188.372522,188.372522,0.000000,6623656.000000,6623656
bat,EXP_DBL_1150,10,23.235837,23.253912,0.154248,189.043237,189.043237,0.000000,6623656.000000,6623656
bat,EXP_DBL_1151,10,23.996223,23.973743,0.327354,188.866630,188.866630,0.000000,6700296.000000,6700296
bat,EXP_DBL_1152,10,23.235276,23.273519,0.177457,188.851440,188.851440,0.000000,6623656.000000,6623656
bat,EXP_DBL_1153,10,23.256472,23.214047,0.299996,188.918772,188.918772,0.000000,6623720.000000,6623720
bat,EXP_DBL_1154,10,23.395934,23.407159,0.194553,188.633671,188.633671,0.000000,6623656.000000,6623656
bat,EXP_DBL_1155,10,23.407842,23.416978,0.173037,189.550863,189.550863,0.000000,6627208.000000,6627208
bat,EXP_DBL_1156,10,23.283702,23.279962,0.170093,188.244622,188.244622,0.000000,6623656.000000,6623656
bat,EXP_DBL_1157,10,23.224943,23.204372,0.131817,189.399841,189.399841,0.000000,6623656.000000,6623656
bat,EXP_DBL_1158,10,23.199964,23.155363,0.139140,188.501310,188.501310,0.000000,6623656.000000,6623656
bat,EXP_DBL_1159,10,23.629289,23.580825,0.113676,189.110688,189.110688,0.000000,6700328.000000,6700328
bat,EXP_DBL_1160,10,23.281421,23.285727,0.250157,188.499329,188.499329,0.000000,6623656.000000,6623656
bat,EXP_DBL_1161,10,23.592376,23.547586,0.268825,188.191878,188.191878,0.000000,6650792.000000,6650792
bat,EXP_DBL_1162,10,23.191565,23.189035,0.235018,188.239062,188.239062,0.000000,6623656.000000,6623656
bat,EXP_DBL_1163,10,23.411109,23.356510,0.251631,188.510545,188.510545,0.000000,6605192.000000,6605192
bat,EXP_DBL_1164,10,23.367770,23.382972,0.270603,187.836201,187.836201,0.000000,6605384.000000,6605384
bat,EXP_DBL_1165,10,23.308603,23.290961,0.290070,188.060368,188.060368,0.000000,6605192.000000,6605192
bat,EXP_DBL_1166,10,23.212679,23.233780,0.097352,187.879716,187.879716,0.000000,6605192.000000,6605192
bat,EXP_DBL_1167,10,23.272477,23.274811,0.079916,188.525011,188.525011,0.000000,6605192.000000,6605192
bat,EXP_DBL_1168,10,23.348422,23.350421,0.137222,188.194339,188.194339,0.000000,6605192.000000,6605192
bat,EXP_DBL_1169,10,23.357412,23.294678,0.119457,188.520011,188.520011,0.000000,6605192.000000,6605192
bat,EXP_DBL_1170,10,23.535247,23.420057,0.405975,187.584970,187.584970,0.000000,6605256.000000,6605256
bat,EXP_DBL_1171,10,23.579498,23.596068,0.171506,187.410139,187.410139,0.000000,6599144.000000,6599144
bat,EXP_DBL_1172,10,23.336370,23.292743,0.302737,187.714638,187.714638,0.000000,6605128.000000,6605128
bat,EXP_DBL_1173,10,23.285816,23.315448,0.037170,187.763386,187.763386,0.000000,6601096.000000,6601096
bat,EXP_DBL_1174,10,23.322546,23.275994,0.290242,187.489714,187.489714,0.000000,6605192.000000,6605192
bat,EXP_DBL_1175,10,23.726549,23.731390,0.270015,182.758598,182.758598,0.000000,6595752.000000,6595752
bat,EXP_DBL_1176,10,23.298298,23.254609,0.284751,186.404509,186.404509,0.000000,6581256.000000,6581256
bat,EXP_DBL_1177,10,23.653449,23.683341,0.225208,187.706605,187.706605,0.000000,6605256.000000,6605256
bat,EXP_DBL_1178,10,23.654948,23.648839,0.251631,188.122659,188.122659,0.000000,6604840.000000,6604840
bat,EXP_DBL_1179,10,24.888862,24.837654,0.163652,187.848871,187.848871,0.000000,6496424.000000,6496424
bat,EXP_DBL_1180,10,23.545867,23.480024,0.273891,187.832381,187.832381,0.000000,6630504.000000,6630504
bat,EXP_DBL_1181,10,23.367619,23.360238,0.232562,189.985756,189.985756,0.000000,6605128.000000,6605128
bat,EXP_DBL_1182,10,23.413236,23.368928,0.176418,188.840134,188.840134,0.000000,6604680.000000,6604680
bat,EXP_DBL_1183,10,23.337992,23.294729,0.222601,189.151539,189.151539,0.000000,6605192.000000,6605192
bat,EXP_DBL_1184,10,23.294058,23.313631,0.167446,188.574270,188.574270,0.000000,6605192.000000,6605192
bat,EXP_DBL_1185,10,23.404680,23.392204,0.168217,188.803710,188.803710,0.000000,6603144.000000,6603144
bat,EXP_DBL_1186,10,23.415421,23.386803,0.177823,189.722928,189.722928,0.000000,6605192.000000,6605192
bat,EXP_DBL_1187,10,23.268415,23.232625,0.207784,188.409934,188.409934,0.000000,6605192.000000,6605192
bat,EXP_DBL_1188,10,23.269129,23.221201,0.138563,188.290735,188.290735,0.000000,6605192.000000,6605192
bat,EXP_DBL_1189,10,23.379144,23.373365,0.271775,188.535313,188.535313,0.000000,6605192.000000,6605192
bat,EXP_DBL_1190,10,23.357173,23.358328,0.210794,188.536923,188.536923,0.000000,6605192.000000,6605192
bat,EXP_DBL_1191,10,23.270152,23.309504,0.158197,187.871514,187.871514,0.000000,6605192.000000,6605192
bat,EXP_DBL_1192,10,23.301730,23.331925,0.216391,190.177387,190.177387,0.000000,6605192.000000,6605192
bat,EXP_DBL_1193,10,23.422848,23.412054,0.134237,189.486591,189.486591,0.000000,6605192.000000,6605192
bat,EXP_DBL_1194,10,23.828137,23.852364,0.224561,190.029209,190.029209,0.000000,6602728.000000,6602728
bat,EXP_DBL_1195,10,23.452077,23.481198,0.305194,188.262163,188.262163,0.000000,6606088.000000,6606088
bat,EXP_DBL_1196,10,23.372055,23.348925,0.188783,188.458630,188.458630,0.000000,6605192.000000,6605192
bat,EXP_DBL_1197,10,23.408941,23.381991,0.102426,188.255287,188.255287,0.000000,6605192.000000,6605192
bat,EXP_DBL_1198,10,23.416003,23.394340,0.127214,189.470477,189.470477,0.000000,6605192.000000,6605192
bat,EXP_DBL_1199,10,23.692398,23.691652,0.174101,188.843220,188.843220,0.000000,6605160.000000,6605160
bat,EXP_DBL_1200,10,23.451744,23.433625,0.147876,188.522027,188.522027,0.000000,6605256.000000,6605256
bat,EXP_DBL_1201,10,23.367737,23.368578,0.129885,189.259016,189.259016,0.000000,6605192.000000,6605192
bat,EXP_DBL_1202,10,23.621037,23.619551,0.149446,188.485103,188.485103,0.000000,6605416.000000,6605416
bat,EXP_DBL_1203,10,23.609016,23.594927,0.230651,191.819931,191.819931,0.000000,6609128.000000,6609128
bat,EXP_DBL_1204,10,23.401474,23.355046,0.279885,193.238205,193.238205,0.000000,6605192.000000,6605192
