Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
eza,EXP_000_ALL_OFF,10,7.980885,8.086324,0.174228,149.462353,149.462353,0.000000,2488000.000000,2488000
eza,EXP_001_DISABLE_ALL,10,9.034549,9.152878,0.275722,128.765451,128.765451,0.000000,2625504.000000,2625504
eza,EXP_ABL_001_CopyProp,10,8.317149,8.252454,0.192791,136.022749,136.022749,0.000000,2475680.000000,2475680
eza,EXP_ABL_001_disable-binop-extract-shuffle,10,9.008038,9.051748,0.326341,136.179735,136.179735,0.000000,2475680.000000,2475680
eza,EXP_ABL_002_DataflowConstProp,10,8.457222,8.463393,0.185320,133.317981,133.317981,0.000000,2475680.000000,2475680
eza,EXP_ABL_002_disable-expand-reductions,10,9.186690,9.175676,0.136000,136.548039,136.548039,0.000000,2475680.000000,2475680
eza,EXP_ABL_003_DeadStoreElimination-final,10,8.390544,8.407154,0.119650,134.369856,134.369856,0.000000,2475136.000000,2475136
eza,EXP_ABL_003_disable-interleaved-load-combine,10,9.002737,9.084611,0.333185,136.156562,136.156562,0.000000,2475680.000000,2475680
eza,EXP_ABL_004_DeadStoreElimination-initial,10,8.378037,8.401436,0.083893,133.160393,133.160393,0.000000,2476288.000000,2476288
eza,EXP_ABL_004_disable-loop-idiom-vectorize-all,10,8.852242,8.770123,0.346771,136.404025,136.404025,0.000000,2475680.000000,2475680
eza,EXP_ABL_005_DestinationPropagation,10,8.413083,8.444948,0.200152,138.111481,138.111481,0.000000,2474688.000000,2474688
eza,EXP_ABL_005_disable-loop-idiom-vectorize-bytecmp,10,8.920469,8.970550,0.173343,136.938880,136.938880,0.000000,2475680.000000,2475680
eza,EXP_ABL_006_EarlyOtherwiseBranch,10,8.464965,8.483348,0.069690,133.029441,133.029441,0.000000,2474688.000000,2474688
eza,EXP_ABL_006_disable-promote-alloca-to-vector,10,8.837379,8.979031,0.256213,136.667495,136.667495,0.000000,2475680.000000,2475680
eza,EXP_ABL_007_EnumSizeOpt,10,8.442247,8.483642,0.203047,133.267249,133.267249,0.000000,2475680.000000,2475680
eza,EXP_ABL_007_disable-replace-with-vec-lib,10,9.072820,9.174034,0.106676,136.267812,136.267812,0.000000,2475680.000000,2475680
eza,EXP_ABL_008_ForceInline,10,8.434682,8.459101,0.122447,133.391538,133.391538,0.000000,2475680.000000,2475680
eza,EXP_ABL_008_disable-vector-combine,10,9.134130,9.144314,0.147720,135.981237,135.981237,0.000000,2475616.000000,2475616
eza,EXP_ABL_009_GVN,10,8.425225,8.394799,0.241471,133.224038,133.224038,0.000000,2466048.000000,2466048
eza,EXP_ABL_009_disable-advanced-peeling,10,9.004450,9.079241,0.202373,135.930952,135.930952,0.000000,2474816.000000,2474816
eza,EXP_ABL_010_ImpossiblePredicates,10,8.752325,8.755565,0.237398,134.099823,134.099823,0.000000,2475680.000000,2475680
eza,EXP_ABL_010_disable-lftr,10,8.907603,8.930550,0.158394,136.518057,136.518057,0.000000,2475616.000000,2475616
eza,EXP_ABL_011_Inline,10,8.377890,8.389725,0.241231,140.181170,140.181170,0.000000,2491392.000000,2491392
eza,EXP_ABL_011_disable-licm-promotion,10,8.914350,8.960515,0.199977,136.843576,136.843576,0.000000,2473824.000000,2473824
eza,EXP_ABL_012_InstSimplify-after-simplifycfg,10,8.460293,8.499379,0.177771,133.337073,133.337073,0.000000,2475744.000000,2475744
eza,EXP_ABL_012_disable-loop-level-heuristics,10,8.891319,8.934814,0.440386,136.473002,136.473002,0.000000,2475680.000000,2475680
eza,EXP_ABL_013_InstSimplify-before-inline,10,8.592811,8.525406,0.455578,134.001656,134.001656,0.000000,2475872.000000,2475872
eza,EXP_ABL_013_disable-lsr,10,9.042476,9.001583,0.195914,131.739037,131.739037,0.000000,2470752.000000,2470752
eza,EXP_ABL_014_JumpThreading,10,8.359937,8.396578,0.065317,135.523320,135.523320,0.000000,2477344.000000,2477344
eza,EXP_ABL_014_disable-machine-licm,10,9.045661,9.090819,0.137570,135.674802,135.674802,0.000000,2464864.000000,2464864
eza,EXP_ABL_015_MatchBranchSimplification,10,8.492259,8.492420,0.177600,133.918942,133.918942,0.000000,2476352.000000,2476352
eza,EXP_ABL_015_disable-postra-machine-licm,10,9.054215,9.112077,0.180544,136.185742,136.185742,0.000000,2475680.000000,2475680
eza,EXP_ABL_016_ReferencePropagation,10,8.750628,8.936966,0.660253,137.853932,137.853932,0.000000,2476512.000000,2476512
eza,EXP_ABL_016_disable-preheader-prot,10,8.861208,8.865679,0.483668,136.151215,136.151215,0.000000,2475200.000000,2475200
eza,EXP_ABL_017_ScalarReplacementOfAggregates,10,9.114996,9.126928,0.072988,135.598658,135.598658,0.000000,2475808.000000,2475808
eza,EXP_ABL_017_disable-block-placement,10,8.895069,8.917654,0.280183,136.551910,136.551910,0.000000,2422112.000000,2422112
eza,EXP_ABL_018_SingleUseConsts,10,8.987530,9.057480,0.119516,136.443182,136.443182,0.000000,2475680.000000,2475680
eza,EXP_ABL_018_disable-branch-fold,10,9.007638,9.129836,0.324036,136.250593,136.250593,0.000000,2486656.000000,2486656
eza,EXP_ABL_019_UnreachableEnumBranching,10,8.872065,8.895830,0.235228,136.972897,136.972897,0.000000,2478400.000000,2478400
eza,EXP_ABL_019_disable-cgp-branch-opts,10,9.211394,9.183764,0.184788,136.072108,136.072108,0.000000,2475744.000000,2475744
eza,EXP_ABL_020_UnreachablePropagation,10,8.897077,8.945097,0.219945,136.845185,136.845185,0.000000,2475680.000000,2475680
eza,EXP_ABL_020_disable-cgp-select2branch,10,9.123388,9.145944,0.078318,136.200381,136.200381,0.000000,2475552.000000,2475552
eza,EXP_ABL_021_disable-chr,10,9.008651,8.968950,0.316632,135.978448,135.978448,0.000000,2475680.000000,2475680
eza,EXP_ABL_022_disable-early-ifcvt,10,8.948129,8.972506,0.423797,136.446815,136.446815,0.000000,2475680.000000,2475680
eza,EXP_ABL_023_disable-early-taildup,10,8.924944,8.907483,0.245275,136.520591,136.520591,0.000000,2472096.000000,2472096
eza,EXP_ABL_024_disable-ifcvt-diamond,10,9.018367,9.127633,0.139866,136.320569,136.320569,0.000000,2475680.000000,2475680
eza,EXP_ABL_025_disable-ifcvt-forked-diamond,10,9.159229,9.153205,0.220250,136.010346,136.010346,0.000000,2475680.000000,2475680
eza,EXP_ABL_026_disable-ifcvt-simple,10,9.156076,9.215508,0.130180,136.418320,136.418320,0.000000,2475680.000000,2475680
eza,EXP_ABL_027_disable-ifcvt-simple-false,10,8.863190,8.953347,0.260798,135.972150,135.972150,0.000000,2475680.000000,2475680
eza,EXP_ABL_028_disable-ifcvt-triangle,10,8.929398,8.883332,0.360692,136.865710,136.865710,0.000000,2475680.000000,2475680
eza,EXP_ABL_029_disable-ifcvt-triangle-false,10,8.996848,9.062234,0.237997,136.350280,136.350280,0.000000,2475680.000000,2475680
eza,EXP_ABL_030_disable-ifcvt-triangle-rev,10,9.265274,9.273591,0.140260,136.325619,136.325619,0.000000,2475680.000000,2475680
eza,EXP_ABL_031_disable-tail-calls,10,9.350003,9.414784,0.177765,136.083963,136.083963,0.000000,2475680.000000,2475680
eza,EXP_ABL_032_disable-tail-duplicate,10,9.159051,9.191645,0.361274,136.155208,136.155208,0.000000,2473888.000000,2473888
eza,EXP_ABL_033_disable-cgp-ext-ld-promotion,10,9.116160,9.176325,0.251373,136.364818,136.364818,0.000000,2476096.000000,2476096
eza,EXP_ABL_034_disable-cgp-store-extract,10,9.187014,9.136262,0.358717,136.563678,136.563678,0.000000,2475680.000000,2475680
eza,EXP_ABL_035_disable-memop-opt,10,9.312703,9.397591,0.137882,136.189846,136.189846,0.000000,2475680.000000,2475680
eza,EXP_ABL_036_disable-separate-const-offset-from-gep,10,9.258371,9.315581,0.187556,135.989320,135.989320,0.000000,2475680.000000,2475680
eza,EXP_ABL_037_disable-adv-copy-opt,10,9.319524,9.350635,0.202737,136.086171,136.086171,0.000000,2475680.000000,2475680
eza,EXP_ABL_038_disable-cgp-delete-phis,10,9.221534,9.231489,0.198726,137.029044,137.029044,0.000000,2475680.000000,2475680
eza,EXP_ABL_039_disable-cleanups,10,9.204187,9.121350,0.387676,136.658132,136.658132,0.000000,2475680.000000,2475680
eza,EXP_ABL_040_disable-constant-hoisting,10,9.215738,9.295995,0.285710,135.867358,135.867358,0.000000,2475488.000000,2475488
eza,EXP_ABL_041_disable-copyprop,10,9.260810,9.338929,0.132141,134.926617,134.926617,0.000000,2478112.000000,2478112
eza,EXP_ABL_042_disable-demotion,10,9.339017,9.377391,0.130860,136.090932,136.090932,0.000000,2475680.000000,2475680
eza,EXP_ABL_043_disable-gep-const-evaluation,10,9.440860,9.472917,0.200820,136.322326,136.322326,0.000000,2475680.000000,2475680
eza,EXP_ABL_044_disable-icp,10,9.217427,9.191444,0.351361,136.461543,136.461543,0.000000,2475680.000000,2475680
eza,EXP_ABL_045_disable-machine-cse,10,9.173994,9.277139,0.253845,136.303225,136.303225,0.000000,2478016.000000,2478016
eza,EXP_ABL_046_disable-machine-dce,10,9.281757,9.326304,0.221694,136.559113,136.559113,0.000000,2475296.000000,2475296
eza,EXP_ABL_047_disable-machine-sink,10,9.335942,9.364192,0.185487,135.754844,135.754844,0.000000,2470496.000000,2470496
eza,EXP_ABL_048_disable-mergeicmps,10,9.289190,9.365164,0.301357,135.817705,135.817705,0.000000,2475680.000000,2475680
eza,EXP_ABL_049_disable-non-allocatable-phys-copy-opt,10,9.123442,9.130465,0.257798,136.513303,136.513303,0.000000,2475680.000000,2475680
eza,EXP_ABL_050_disable-phi-elim-edge-splitting,10,9.161130,9.200358,0.369059,137.362990,137.362990,0.000000,2471712.000000,2471712
eza,EXP_ABL_051_disable-postra-machine-sink,10,9.242462,9.295832,0.153784,136.252853,136.252853,0.000000,2476256.000000,2476256
eza,EXP_ABL_052_disable-preinline,10,9.299299,9.366299,0.254437,136.161767,136.161767,0.000000,2475680.000000,2475680
eza,EXP_ABL_053_disable-select-optimize,10,9.327334,9.319486,0.116628,136.170510,136.170510,0.000000,2475680.000000,2475680
eza,EXP_ABL_054_disable-ssc,10,9.213738,9.233968,0.402014,136.378408,136.378408,0.000000,2480320.000000,2480320
eza,EXP_ABL_055_disable-type-promotion,10,9.124816,9.111303,0.326997,136.898541,136.898541,0.000000,2475680.000000,2475680
eza,EXP_ABL_056_disable-auto-upgrade-debug-info,10,9.135411,9.156128,0.286889,136.887879,136.887879,0.000000,2475680.000000,2475680
eza,EXP_ABL_057_disable-bitcode-version-upgrade,10,9.359256,9.379366,0.193247,135.969911,135.969911,0.000000,2475680.000000,2475680
eza,EXP_ABL_058_disable-cfi-fixup,10,9.385937,9.400964,0.047563,136.147772,136.147772,0.000000,2475680.000000,2475680
eza,EXP_ABL_059_disable-cgdata-for-merging,10,9.312136,9.361608,0.195566,136.353645,136.353645,0.000000,2475680.000000,2475680
eza,EXP_ABL_060_disable-global-outlining,10,9.209239,9.225801,0.207961,136.354829,136.354829,0.000000,2475680.000000,2475680
eza,EXP_ABL_061_disable-last-run-tracking,10,9.286319,9.334969,0.189834,137.872785,137.872785,0.000000,2475680.000000,2475680
eza,EXP_ABL_062_disable-layout-fsprofile-loader,10,9.075554,9.168382,0.319519,136.391036,136.391036,0.000000,2475680.000000,2475680
eza,EXP_ABL_063_disable-nofree-inference,10,9.215088,9.208744,0.072681,136.151188,136.151188,0.000000,2475680.000000,2475680
eza,EXP_ABL_064_disable-nounwind-inference,10,9.148393,9.166841,0.101022,135.612235,135.612235,0.000000,2475840.000000,2475840
eza,EXP_ABL_065_disable-ondemand-mds-loading,10,9.056817,9.111154,0.276403,136.246215,136.246215,0.000000,2475680.000000,2475680
eza,EXP_ABL_066_disable-ra-fsprofile-loader,10,8.803064,8.763308,0.346568,136.350485,136.350485,0.000000,2475680.000000,2475680
eza,EXP_ABL_067_disable-sample-loader-inlining,10,9.003094,9.035120,0.155722,136.456948,136.456948,0.000000,2475680.000000,2475680
eza,EXP_ABL_068_disable-thinlto-funcattrs,10,9.185893,9.208687,0.213176,136.874794,136.874794,0.000000,2475680.000000,2475680
eza,EXP_ABL_069_disable-vp,10,9.030280,9.214709,0.402406,136.447948,136.447948,0.000000,2475680.000000,2475680
eza,EXP_ABL_070_disable-whole-program-visibility,10,9.217233,9.274900,0.158137,136.444692,136.444692,0.000000,2475680.000000,2475680
eza,EXP_ABL_071_disable-2addr-hack,10,9.053531,9.146995,0.288356,136.115217,136.115217,0.000000,2475680.000000,2475680
eza,EXP_ABL_072_disable-cgp,10,8.953699,8.905425,0.205464,136.111622,136.111622,0.000000,2501344.000000,2501344
eza,EXP_ABL_073_disable-cgp-gc-opts,10,9.038140,9.143786,0.213187,136.407939,136.407939,0.000000,2475680.000000,2475680
eza,EXP_ABL_074_disable-complex-addr-modes,10,9.227150,9.227723,0.090319,136.093072,136.093072,0.000000,2475680.000000,2475680
eza,EXP_ABL_075_disable-dfa-sched,10,9.250586,9.254797,0.044792,136.561883,136.561883,0.000000,2475680.000000,2475680
eza,EXP_ABL_076_disable-i2p-p2i-opt,10,9.114947,9.215489,0.319838,136.770833,136.770833,0.000000,2474848.000000,2474848
eza,EXP_ABL_077_disable-mr-partial-inlining,10,8.967511,9.069097,0.211227,136.762029,136.762029,0.000000,2475680.000000,2475680
eza,EXP_ABL_078_disable-partial-inlining,10,8.914303,8.900863,0.380508,137.389710,137.389710,0.000000,2475680.000000,2475680
eza,EXP_ABL_079_disable-partial-libcall-inlining,10,9.066333,9.110971,0.272233,136.236133,136.236133,0.000000,2475680.000000,2475680
eza,EXP_ABL_080_disable-peephole,10,9.243332,9.257998,0.134054,136.321613,136.321613,0.000000,2511584.000000,2511584
eza,EXP_ABL_081_disable-post-ra,10,9.207827,9.236318,0.175957,136.665307,136.665307,0.000000,2475680.000000,2475680
eza,EXP_ABL_082_disable-spill-fusing,10,9.002909,9.116577,0.198751,136.228643,136.228643,0.000000,2490272.000000,2490272
eza,EXP_ABL_083_disable-strictnode-mutation,10,8.898318,8.884861,0.326150,136.348295,136.348295,0.000000,2475680.000000,2475680
eza,EXP_DBL_0001,10,9.138035,9.240582,0.149334,136.181441,136.181441,0.000000,2475680.000000,2475680
eza,EXP_DBL_0002,10,9.031429,9.167192,0.150229,135.994000,135.994000,0.000000,2475712.000000,2475712
eza,EXP_DBL_0003,10,9.194295,9.213253,0.118770,136.362076,136.362076,0.000000,2475680.000000,2475680
eza,EXP_DBL_0004,10,9.025002,9.060541,0.197742,136.321799,136.321799,0.000000,2475680.000000,2475680
eza,EXP_DBL_0005,10,8.982728,8.962810,0.231774,137.238016,137.238016,0.000000,2475680.000000,2475680
eza,EXP_DBL_0006,10,9.027176,9.052392,0.337856,136.802406,136.802406,0.000000,2475680.000000,2475680
eza,EXP_DBL_0007,10,8.942470,9.048281,0.536034,136.052740,136.052740,0.000000,2475680.000000,2475680
eza,EXP_DBL_0008,10,9.162923,9.216168,0.135233,136.303705,136.303705,0.000000,2475648.000000,2475648
eza,EXP_DBL_0009,10,9.140423,9.166324,0.131703,135.815819,135.815819,0.000000,2474816.000000,2474816
eza,EXP_DBL_000_BASELINE,10,8.989886,8.995742,0.314455,136.882711,136.882711,0.000000,2475680.000000,2475680
eza,EXP_DBL_0010,10,9.034414,9.102995,0.277026,135.922453,135.922453,0.000000,2475616.000000,2475616
eza,EXP_DBL_0011,10,9.025073,9.044009,0.343585,136.371285,136.371285,0.000000,2473856.000000,2473856
eza,EXP_DBL_0012,10,9.084427,9.104715,0.375700,136.413486,136.413486,0.000000,2475680.000000,2475680
eza,EXP_DBL_0013,10,9.149111,9.178175,0.199520,131.651761,131.651761,0.000000,2470752.000000,2470752
eza,EXP_DBL_0014,10,9.064918,9.161538,0.301074,135.786928,135.786928,0.000000,2464896.000000,2464896
eza,EXP_DBL_0015,10,9.094357,9.200838,0.171765,136.463404,136.463404,0.000000,2475712.000000,2475712
eza,EXP_DBL_0016,10,8.999036,8.954297,0.271158,136.263662,136.263662,0.000000,2475200.000000,2475200
eza,EXP_DBL_0017,10,8.932808,9.013772,0.305339,135.892664,135.892664,0.000000,2422112.000000,2422112
eza,EXP_DBL_0018,10,9.122119,9.181374,0.085063,136.244207,136.244207,0.000000,2486656.000000,2486656
eza,EXP_DBL_0019,10,9.146632,9.208517,0.128638,136.789307,136.789307,0.000000,2475744.000000,2475744
eza,EXP_DBL_0020,10,9.127537,9.135215,0.155662,136.159880,136.159880,0.000000,2475584.000000,2475584
eza,EXP_DBL_0021,10,8.994261,9.118757,0.359141,136.349700,136.349700,0.000000,2475680.000000,2475680
eza,EXP_DBL_0022,10,8.931468,9.006305,0.245362,136.383643,136.383643,0.000000,2475680.000000,2475680
eza,EXP_DBL_0023,10,8.994806,8.975307,0.374030,136.668031,136.668031,0.000000,2472096.000000,2472096
eza,EXP_DBL_0024,10,8.826990,8.946232,0.535951,136.175412,136.175412,0.000000,2475680.000000,2475680
eza,EXP_DBL_0025,10,9.066489,9.182284,0.105558,135.750084,135.750084,0.000000,2475680.000000,2475680
eza,EXP_DBL_0026,10,9.189521,9.217149,0.121206,136.352743,136.352743,0.000000,2475680.000000,2475680
eza,EXP_DBL_0027,10,9.049325,9.072074,0.380747,136.232948,136.232948,0.000000,2475680.000000,2475680
eza,EXP_DBL_0028,10,8.995119,8.936184,0.330517,136.413780,136.413780,0.000000,2475680.000000,2475680
eza,EXP_DBL_0029,10,8.995429,9.030936,0.303406,137.608547,137.608547,0.000000,2475680.000000,2475680
eza,EXP_DBL_0030,10,9.036555,9.197236,0.374184,135.817914,135.817914,0.000000,2475680.000000,2475680
eza,EXP_DBL_0031,10,9.216670,9.235570,0.063483,136.163332,136.163332,0.000000,2475680.000000,2475680
eza,EXP_DBL_0032,10,9.120684,9.138089,0.103102,136.308309,136.308309,0.000000,2473920.000000,2473920
eza,EXP_DBL_0033,10,9.016595,8.940649,0.339742,136.365095,136.365095,0.000000,2476128.000000,2476128
eza,EXP_DBL_0034,10,9.010605,9.020010,0.274628,137.250710,137.250710,0.000000,2475680.000000,2475680
eza,EXP_DBL_0035,10,9.037991,9.127858,0.354091,136.505054,136.505054,0.000000,2475680.000000,2475680
eza,EXP_DBL_0036,10,9.133880,9.113231,0.138511,135.792937,135.792937,0.000000,2475680.000000,2475680
eza,EXP_DBL_0037,10,9.157451,9.141275,0.121052,136.368935,136.368935,0.000000,2475680.000000,2475680
eza,EXP_DBL_0038,10,9.108453,9.117085,0.171053,136.593736,136.593736,0.000000,2475712.000000,2475712
eza,EXP_DBL_0039,10,9.004651,8.973596,0.291072,136.239006,136.239006,0.000000,2475680.000000,2475680
eza,EXP_DBL_0040,10,8.923103,8.949120,0.340714,136.972383,136.972383,0.000000,2475488.000000,2475488
eza,EXP_DBL_0041,10,9.154472,9.200575,0.151133,135.998175,135.998175,0.000000,2478112.000000,2478112
eza,EXP_DBL_0042,10,9.221486,9.206927,0.128543,136.292274,136.292274,0.000000,2475680.000000,2475680
eza,EXP_DBL_0043,10,9.240656,9.254875,0.064729,136.341674,136.341674,0.000000,2475680.000000,2475680
eza,EXP_DBL_0044,10,9.046947,9.060779,0.259522,136.194750,136.194750,0.000000,2475680.000000,2475680
eza,EXP_DBL_0045,10,8.971531,8.984854,0.100255,136.045044,136.045044,0.000000,2478016.000000,2478016
eza,EXP_DBL_0046,10,9.060937,9.110084,0.333162,136.673004,136.673004,0.000000,2475328.000000,2475328
eza,EXP_DBL_0047,10,9.041883,9.166309,0.217363,136.462089,136.462089,0.000000,2470496.000000,2470496
eza,EXP_DBL_0048,10,9.180574,9.192540,0.092393,136.005329,136.005329,0.000000,2475680.000000,2475680
eza,EXP_DBL_0049,10,9.149526,9.181109,0.232808,136.377038,136.377038,0.000000,2475680.000000,2475680
eza,EXP_DBL_0050,10,9.024556,8.992864,0.239043,136.066048,136.066048,0.000000,2471712.000000,2471712
eza,EXP_DBL_0051,10,9.019315,9.006699,0.294640,136.466848,136.466848,0.000000,2476288.000000,2476288
eza,EXP_DBL_0052,10,9.038775,9.046893,0.324117,136.583800,136.583800,0.000000,2475680.000000,2475680
eza,EXP_DBL_0053,10,9.221083,9.261469,0.241923,136.163921,136.163921,0.000000,2475680.000000,2475680
eza,EXP_DBL_0054,10,9.205878,9.245588,0.085565,135.987584,135.987584,0.000000,2480352.000000,2480352
eza,EXP_DBL_0055,10,9.095050,9.189351,0.170812,136.280789,136.280789,0.000000,2475680.000000,2475680
eza,EXP_DBL_0056,10,9.062236,9.083716,0.366765,136.344075,136.344075,0.000000,2475680.000000,2475680
eza,EXP_DBL_0057,10,9.033833,9.076953,0.216852,136.996662,136.996662,0.000000,2475680.000000,2475680
eza,EXP_DBL_0058,10,9.036009,9.143811,0.313562,136.417970,136.417970,0.000000,2475680.000000,2475680
eza,EXP_DBL_0059,10,9.202360,9.207272,0.069000,135.800885,135.800885,0.000000,2475680.000000,2475680
eza,EXP_DBL_0060,10,9.193373,9.203572,0.063753,136.065872,136.065872,0.000000,2475680.000000,2475680
eza,EXP_DBL_0061,10,9.102327,9.203609,0.243408,136.923935,136.923935,0.000000,2475680.000000,2475680
eza,EXP_DBL_0062,10,9.025034,9.078190,0.361385,136.474987,136.474987,0.000000,2475680.000000,2475680
eza,EXP_DBL_0063,10,9.007012,9.010279,0.186699,136.665140,136.665140,0.000000,2475680.000000,2475680
eza,EXP_DBL_0064,10,9.082439,9.163121,0.218017,135.715308,135.715308,0.000000,2475840.000000,2475840
eza,EXP_DBL_0065,10,9.112127,9.158304,0.037465,136.129700,136.129700,0.000000,2475680.000000,2475680
eza,EXP_DBL_0066,10,9.248907,9.255746,0.126572,136.373351,136.373351,0.000000,2475680.000000,2475680
eza,EXP_DBL_0067,10,9.068268,9.124810,0.298227,136.835989,136.835989,0.000000,2475680.000000,2475680
eza,EXP_DBL_0068,10,8.989235,9.056783,0.273853,136.305314,136.305314,0.000000,2475680.000000,2475680
eza,EXP_DBL_0069,10,9.034928,9.003654,0.299361,136.511874,136.511874,0.000000,2475680.000000,2475680
eza,EXP_DBL_0070,10,9.066961,9.112709,0.110677,136.291460,136.291460,0.000000,2475680.000000,2475680
eza,EXP_DBL_0071,10,9.222405,9.208353,0.145874,136.219989,136.219989,0.000000,2475680.000000,2475680
eza,EXP_DBL_0072,10,9.194361,9.191562,0.126390,136.159080,136.159080,0.000000,2501344.000000,2501344
eza,EXP_DBL_0073,10,9.016498,9.067322,0.198804,136.111206,136.111206,0.000000,2475680.000000,2475680
eza,EXP_DBL_0074,10,8.987216,8.941991,0.278894,136.322034,136.322034,0.000000,2475680.000000,2475680
eza,EXP_DBL_0075,10,9.019069,9.241743,0.539769,136.857835,136.857835,0.000000,2475680.000000,2475680
eza,EXP_DBL_0076,10,9.168034,9.169653,0.235938,136.690210,136.690210,0.000000,2474848.000000,2474848
eza,EXP_DBL_0077,10,9.134667,9.154708,0.153612,136.375424,136.375424,0.000000,2475680.000000,2475680
eza,EXP_DBL_0078,10,9.164409,9.149559,0.285127,136.443453,136.443453,0.000000,2475680.000000,2475680
eza,EXP_DBL_0079,10,8.968149,9.062988,0.442619,136.320459,136.320459,0.000000,2475680.000000,2475680
eza,EXP_DBL_0080,10,8.911072,8.942912,0.192688,137.453000,137.453000,0.000000,2511584.000000,2511584
eza,EXP_DBL_0081,10,9.049539,9.080493,0.290132,136.927653,136.927653,0.000000,2475680.000000,2475680
eza,EXP_DBL_0082,10,9.147594,9.209373,0.123359,136.122981,136.122981,0.000000,2490272.000000,2490272
eza,EXP_DBL_0083,10,9.126939,9.142345,0.084389,136.277729,136.277729,0.000000,2475680.000000,2475680
eza,EXP_DBL_0084,10,9.119245,9.177389,0.071166,136.341756,136.341756,0.000000,2475680.000000,2475680
eza,EXP_DBL_0085,10,8.965322,9.015875,0.251740,136.792770,136.792770,0.000000,2475680.000000,2475680
eza,EXP_DBL_0086,10,8.968749,9.005489,0.241113,136.685751,136.685751,0.000000,2475680.000000,2475680
eza,EXP_DBL_0087,10,8.864596,9.096463,0.504399,136.851912,136.851912,0.000000,2475680.000000,2475680
eza,EXP_DBL_0088,10,9.210353,9.186269,0.057566,135.716581,135.716581,0.000000,2475680.000000,2475680
eza,EXP_DBL_0089,10,9.086405,9.144517,0.072618,136.163629,136.163629,0.000000,2475680.000000,2475680
eza,EXP_DBL_0090,10,9.155197,9.180233,0.221203,135.963639,135.963639,0.000000,2475680.000000,2475680
eza,EXP_DBL_0091,10,9.025446,8.996181,0.333834,136.278165,136.278165,0.000000,2475616.000000,2475616
eza,EXP_DBL_0092,10,8.976952,8.961331,0.342798,136.309594,136.309594,0.000000,2474816.000000,2474816
eza,EXP_DBL_0093,10,9.051914,9.164326,0.393233,136.344455,136.344455,0.000000,2475616.000000,2475616
eza,EXP_DBL_0094,10,9.195343,9.178326,0.142575,135.966973,135.966973,0.000000,2473824.000000,2473824
eza,EXP_DBL_0095,10,9.256394,9.289119,0.169104,136.513330,136.513330,0.000000,2475680.000000,2475680
eza,EXP_DBL_0096,10,9.094983,9.119249,0.156894,132.601721,132.601721,0.000000,2470752.000000,2470752
eza,EXP_DBL_0097,10,8.978276,9.030014,0.236516,135.506837,135.506837,0.000000,2464864.000000,2464864
eza,EXP_DBL_0098,10,8.987039,8.959180,0.249166,136.425109,136.425109,0.000000,2475680.000000,2475680
eza,EXP_DBL_0099,10,9.072818,9.205216,0.304051,136.266369,136.266369,0.000000,2475200.000000,2475200
eza,EXP_DBL_0100,10,9.225893,9.256090,0.173452,135.154846,135.154846,0.000000,2422112.000000,2422112
eza,EXP_DBL_0101,10,9.208812,9.188834,0.109390,136.225440,136.225440,0.000000,2486656.000000,2486656
eza,EXP_DBL_0102,10,8.966480,9.164870,0.333069,136.280868,136.280868,0.000000,2475744.000000,2475744
eza,EXP_DBL_0103,10,8.980525,8.993617,0.238145,136.437203,136.437203,0.000000,2475552.000000,2475552
eza,EXP_DBL_0104,10,9.025453,9.017156,0.432160,136.683402,136.683402,0.000000,2475680.000000,2475680
eza,EXP_DBL_0105,10,9.086851,9.276291,0.203712,136.740636,136.740636,0.000000,2475680.000000,2475680
eza,EXP_DBL_0106,10,9.055979,9.137318,0.101984,136.059119,136.059119,0.000000,2472096.000000,2472096
eza,EXP_DBL_0107,10,9.214222,9.286103,0.170232,136.255806,136.255806,0.000000,2475680.000000,2475680
eza,EXP_DBL_0108,10,9.033776,9.051543,0.248067,136.276894,136.276894,0.000000,2475680.000000,2475680
eza,EXP_DBL_0109,10,8.948409,8.905524,0.322590,136.400543,136.400543,0.000000,2475680.000000,2475680
eza,EXP_DBL_0110,10,8.969414,9.110285,0.310362,137.095712,137.095712,0.000000,2475680.000000,2475680
eza,EXP_DBL_0111,10,9.135709,9.216439,0.239337,136.272878,136.272878,0.000000,2475680.000000,2475680
eza,EXP_DBL_0112,10,9.145636,9.237747,0.092610,136.185558,136.185558,0.000000,2475680.000000,2475680
eza,EXP_DBL_0113,10,9.136269,9.225084,0.166169,136.539023,136.539023,0.000000,2475680.000000,2475680
eza,EXP_DBL_0114,10,9.126604,9.110415,0.296983,136.425191,136.425191,0.000000,2475680.000000,2475680
eza,EXP_DBL_0115,10,8.898769,9.023945,0.273256,136.767257,136.767257,0.000000,2473888.000000,2473888
eza,EXP_DBL_0116,10,9.015666,8.995572,0.270921,136.869051,136.869051,0.000000,2476096.000000,2476096
eza,EXP_DBL_0117,10,9.108469,9.215294,0.195148,136.179932,136.179932,0.000000,2475680.000000,2475680
eza,EXP_DBL_0118,10,9.212896,9.265399,0.109480,136.249785,136.249785,0.000000,2475680.000000,2475680
eza,EXP_DBL_0119,10,9.198867,9.264522,0.143608,136.496353,136.496353,0.000000,2475680.000000,2475680
