Source,Target,Type,Weight,Stability,SelectedBy
MatchBranchSimplification,chr,Interaction,0.0009272668160715955,0.76,threshold
MatchBranchSimplification,complex-addr-modes,Interaction,-0.0003207568097150166,0.5,threshold
MatchBranchSimplification,constant-hoisting,Interaction,0.0008741001111897396,0.62,threshold
MatchBranchSimplification,demotion,Interaction,0.0003922932853861316,0.48,threshold
MatchBranchSimplification,early-ifcvt,Interaction,0.0006615185105669119,0.58,threshold
MatchBranchSimplification,global-outlining,Interaction,0.0002698012948253937,0.5,threshold
MatchBranchSimplification,i2p-p2i-opt,Interaction,-0.0006559425661155451,0.7,threshold
MatchBranchSimplification,icp,Interaction,0.0010984705680288506,0.54,threshold
MatchBranchSimplification,ifcvt-simple,Interaction,0.00033970084849346875,0.42,threshold
MatchBranchSimplification,ifcvt-simple-false,Interaction,0.0011324080842309528,0.7,threshold
MatchBranchSimplification,ifcvt-triangle,Interaction,-0.0003136586065081346,0.5,threshold
MatchBranchSimplification,ifcvt-triangle-false,Interaction,0.00023681683972994526,0.4,threshold
MatchBranchSimplification,last-run-tracking,Interaction,8.979515352994617e-05,0.52,threshold
MatchBranchSimplification,lftr,Interaction,0.0007097220809876665,0.54,threshold
MatchBranchSimplification,licm-promotion,Interaction,-0.0007423411283580563,0.76,threshold
MatchBranchSimplification,loop-idiom-vectorize-all,Interaction,-0.00029746115508361094,0.48,threshold
MatchBranchSimplification,loop-idiom-vectorize-bytecmp,Interaction,-0.0005416386906853986,0.72,threshold
MatchBranchSimplification,machine-licm,Interaction,-0.0007371071176829566,0.6,threshold
MatchBranchSimplification,machine-sink,Interaction,0.0008114927087028315,0.62,threshold
MatchBranchSimplification,memop-opt,Interaction,0.00035133617135354686,0.48,threshold
MatchBranchSimplification,mr-partial-inlining,Interaction,3.2456575269811146e-05,0.42,threshold
MatchBranchSimplification,non-allocatable-phys-copy-opt,Interaction,0.0004880341224523397,0.48,threshold
MatchBranchSimplification,nounwind-inference,Interaction,-0.00021119303650494613,0.44,threshold
MatchBranchSimplification,partial-inlining,Interaction,0.0005527999045358904,0.5,threshold
MatchBranchSimplification,partial-libcall-inlining,Interaction,-0.00027987039444579595,0.5,threshold
MatchBranchSimplification,peephole,Interaction,-0.0006272161815817709,0.64,threshold
MatchBranchSimplification,post-ra,Interaction,-5.1622588489320684e-05,0.4,threshold
MatchBranchSimplification,postra-machine-licm,Interaction,4.441858567425817e-05,0.54,threshold
MatchBranchSimplification,postra-machine-sink,Interaction,-0.0008191728219471258,0.76,threshold
MatchBranchSimplification,preheader-prot,Interaction,-0.00016836608246568828,0.48,threshold
MatchBranchSimplification,ra-fsprofile-loader,Interaction,0.0003040500827608502,0.46,threshold
MatchBranchSimplification,replace-with-vec-lib,Interaction,0.0001899428962907309,0.42,threshold
MatchBranchSimplification,spill-fusing,Interaction,0.00043178756792580696,0.42,threshold
MatchBranchSimplification,ssc,Interaction,-0.0010257864843665205,0.74,threshold
MatchBranchSimplification,tail-duplicate,Interaction,-0.0005167165560130145,0.54,threshold
MatchBranchSimplification,whole-program-visibility,Interaction,0.00020843903665605885,0.4,threshold
ReferencePropagation,adv-copy-opt,Interaction,0.00011047433913323853,0.56,threshold
ReferencePropagation,advanced-peeling,Interaction,5.235588491321082e-05,0.42,threshold
ReferencePropagation,auto-upgrade-debug-info,Interaction,-0.00032634045127335353,0.5,threshold
ReferencePropagation,binop-extract-shuffle,Interaction,0.0003328958726173859,0.42,threshold
ReferencePropagation,bitcode-version-upgrade,Interaction,-0.0005493512957032836,0.64,threshold
ReferencePropagation,block-placement,Interaction,0.000571220047258387,0.62,threshold
ReferencePropagation,cfi-fixup,Interaction,0.00031603951216831286,0.48,threshold
ReferencePropagation,cgdata-for-merging,Interaction,0.00036546806431598605,0.42,threshold
ReferencePropagation,cgp,Interaction,-0.0013836079667181572,0.9,threshold
ReferencePropagation,cgp-branch-opts,Interaction,0.0006924345603046328,0.56,threshold
ReferencePropagation,cgp-ext-ld-promotion,Interaction,0.0011177206407379527,0.8,threshold
ReferencePropagation,cgp-gc-opts,Interaction,-0.0003813966366477388,0.48,threshold
ReferencePropagation,cgp-select2branch,Interaction,-0.00045787358409532834,0.62,threshold
ReferencePropagation,cleanups,Interaction,-0.000343451819690244,0.54,threshold
ReferencePropagation,early-taildup,Interaction,0.00016943646935874986,0.5,threshold
ReferencePropagation,expand-reductions,Interaction,0.00021742097562170708,0.5,threshold
ReferencePropagation,gep-const-evaluation,Interaction,-3.909133104814274e-05,0.4,threshold
ReferencePropagation,i2p-p2i-opt,Interaction,-0.0003427816099327881,0.54,threshold
ReferencePropagation,icp,Interaction,-0.00012504425237214504,0.44,threshold
ReferencePropagation,ifcvt-forked-diamond,Interaction,0.0019142262910428547,0.72,threshold
ReferencePropagation,ifcvt-simple-false,Interaction,-0.0001626167503250122,0.42,threshold
ReferencePropagation,ifcvt-triangle-false,Interaction,0.00033833723849430836,0.4,threshold
ReferencePropagation,ifcvt-triangle-rev,Interaction,0.0008048725845378447,0.6,threshold
ReferencePropagation,interleaved-load-combine,Interaction,0.00022926109505553286,0.42,threshold
ReferencePropagation,last-run-tracking,Interaction,-0.00016912950151873302,0.4,threshold
ReferencePropagation,lftr,Interaction,0.0010677265830593328,0.76,threshold
ReferencePropagation,loop-idiom-vectorize-all,Interaction,0.0004903521535382033,0.48,threshold
ReferencePropagation,loop-level-heuristics,Interaction,0.0011558010223353835,0.64,threshold
ReferencePropagation,lsr,Interaction,0.0009533444884641188,0.54,threshold
ReferencePropagation,machine-sink,Interaction,0.0009229411004437282,0.6,threshold
ReferencePropagation,memop-opt,Interaction,-6.433116375905839e-05,0.42,threshold
ReferencePropagation,mergeicmps,Interaction,0.0005047942092059424,0.48,threshold
ReferencePropagation,mr-partial-inlining,Interaction,4.836548448124356e-05,0.58,threshold
ReferencePropagation,nofree-inference,Interaction,-0.0005801327991732634,0.7,threshold
ReferencePropagation,non-allocatable-phys-copy-opt,Interaction,0.0007278656534338401,0.66,threshold
ReferencePropagation,nounwind-inference,Interaction,-7.64528599814014e-05,0.52,threshold
ReferencePropagation,peephole,Interaction,-0.0004030149335820321,0.56,threshold
ReferencePropagation,phi-elim-edge-splitting,Interaction,-0.0005029461276899745,0.58,threshold
ReferencePropagation,postra-machine-sink,Interaction,1.758274457179519e-05,0.4,threshold
ReferencePropagation,preheader-prot,Interaction,-0.0008962007678798918,0.84,threshold
ReferencePropagation,preinline,Interaction,0.000313500279270658,0.5,threshold
ReferencePropagation,ra-fsprofile-loader,Interaction,-0.0003484751432819465,0.46,threshold
ReferencePropagation,replace-with-vec-lib,Interaction,0.0002495796151703971,0.4,threshold
ReferencePropagation,sample-loader-inlining,Interaction,-0.0001350971119879007,0.4,threshold
ReferencePropagation,spill-fusing,Interaction,-0.0004057276678047453,0.64,threshold
ReferencePropagation,ssc,Interaction,-0.00020541309616440505,0.5,threshold
ReferencePropagation,strictnode-mutation,Interaction,-0.00027280413691778904,0.44,threshold
ReferencePropagation,tail-calls,Interaction,0.0006185835960508128,0.6,threshold
ReferencePropagation,tail-duplicate,Interaction,-0.0005777821951407643,0.68,threshold
ReferencePropagation,thinlto-funcattrs,Interaction,0.0006056773262841545,0.52,threshold
ReferencePropagation,vp,Interaction,-0.0006346575146515472,0.7,threshold
ScalarReplacementOfAggregates,2addr-hack,Interaction,-0.0004527595326993784,0.6,threshold
ScalarReplacementOfAggregates,adv-copy-opt,Interaction,0.0005520389706385087,0.4,threshold
ScalarReplacementOfAggregates,advanced-peeling,Interaction,0.0015267329458617516,0.78,threshold
ScalarReplacementOfAggregates,binop-extract-shuffle,Interaction,0.0004500058066118294,0.48,threshold
ScalarReplacementOfAggregates,block-placement,Interaction,-0.00015537267760588986,0.42,threshold
ScalarReplacementOfAggregates,cgp,Interaction,-0.000157523385779378,0.44,threshold
ScalarReplacementOfAggregates,cgp-ext-ld-promotion,Interaction,-0.00030089184680524476,0.42,threshold
ScalarReplacementOfAggregates,cgp-select2branch,Interaction,0.00029037386586496005,0.48,threshold
ScalarReplacementOfAggregates,copyprop,Interaction,0.0008144680610756843,0.68,threshold
ScalarReplacementOfAggregates,demotion,Interaction,0.001759203153446869,0.8,threshold
ScalarReplacementOfAggregates,expand-reductions,Interaction,-0.00018920652940080922,0.46,threshold
ScalarReplacementOfAggregates,gep-const-evaluation,Interaction,0.0006965437889300184,0.62,threshold
ScalarReplacementOfAggregates,icp,Interaction,-0.00024376865494569436,0.4,threshold
ScalarReplacementOfAggregates,ifcvt-simple-false,Interaction,0.0005175396633895601,0.46,threshold
ScalarReplacementOfAggregates,ifcvt-triangle,Interaction,-0.0005180047316489006,0.56,threshold
ScalarReplacementOfAggregates,ifcvt-triangle-false,Interaction,0.0003457687944466231,0.48,threshold
ScalarReplacementOfAggregates,interleaved-load-combine,Interaction,0.0006863681769609793,0.62,threshold
ScalarReplacementOfAggregates,licm-promotion,Interaction,4.8551053536331696e-05,0.4,threshold
ScalarReplacementOfAggregates,loop-level-heuristics,Interaction,-0.0005029457844750913,0.62,threshold
ScalarReplacementOfAggregates,lsr,Interaction,0.001489019717047473,0.92,threshold
ScalarReplacementOfAggregates,machine-cse,Interaction,-0.00017985049650185488,0.4,threshold
ScalarReplacementOfAggregates,machine-dce,Interaction,0.0007873416422670197,0.48,threshold
ScalarReplacementOfAggregates,mr-partial-inlining,Interaction,-0.0002862674112318962,0.46,threshold
ScalarReplacementOfAggregates,nofree-inference,Interaction,0.0006997650908227552,0.64,threshold
ScalarReplacementOfAggregates,nounwind-inference,Interaction,-0.0005692016886407459,0.7,threshold
ScalarReplacementOfAggregates,ondemand-mds-loading,Interaction,0.0005098348628061013,0.48,threshold
ScalarReplacementOfAggregates,partial-inlining,Interaction,-0.0004744225225752451,0.64,threshold
ScalarReplacementOfAggregates,phi-elim-edge-splitting,Interaction,0.00173392765804393,0.92,threshold
ScalarReplacementOfAggregates,postra-machine-sink,Interaction,0.00021791190586311016,0.4,threshold
ScalarReplacementOfAggregates,preinline,Interaction,0.0010273527985084354,0.5,threshold
ScalarReplacementOfAggregates,select-optimize,Interaction,0.0003559841087658675,0.42,threshold
ScalarReplacementOfAggregates,spill-fusing,Interaction,-0.00018563018254074643,0.5,threshold
ScalarReplacementOfAggregates,thinlto-funcattrs,Interaction,-0.00027949062837211077,0.5,threshold
ScalarReplacementOfAggregates,type-promotion,Interaction,0.0005218789885172986,0.42,threshold
ScalarReplacementOfAggregates,vp,Interaction,-7.214038463107861e-05,0.4,threshold
SingleUseConsts,adv-copy-opt,Interaction,0.0005529616922477001,0.48,threshold
SingleUseConsts,binop-extract-shuffle,Interaction,-0.0004830063690033909,0.78,threshold
SingleUseConsts,branch-fold,Interaction,0.000933416452605967,0.64,threshold
SingleUseConsts,cfi-fixup,Interaction,-0.00025827464189986075,0.42,threshold
SingleUseConsts,cgdata-for-merging,Interaction,-2.823633804655364e-05,0.48,threshold
SingleUseConsts,cgp-delete-phis,Interaction,-0.00042105434849794683,0.52,threshold
SingleUseConsts,cgp-select2branch,Interaction,-0.00033656905804107677,0.54,threshold
SingleUseConsts,chr,Interaction,0.0008972778900157502,0.56,threshold
SingleUseConsts,complex-addr-modes,Interaction,0.00013808088308880172,0.44,threshold
SingleUseConsts,copyprop,Interaction,0.0002936814922456474,0.46,threshold
SingleUseConsts,early-ifcvt,Interaction,0.00046988260403296934,0.5,threshold
SingleUseConsts,i2p-p2i-opt,Interaction,-0.0006950884429042481,0.68,threshold
SingleUseConsts,icp,Interaction,0.0002927721592547219,0.4,threshold
SingleUseConsts,ifcvt-triangle,Interaction,0.0013674866261795071,0.84,threshold
SingleUseConsts,interleaved-load-combine,Interaction,-0.00028303757826156497,0.46,threshold
SingleUseConsts,last-run-tracking,Interaction,-0.00018119366444766525,0.4,threshold
SingleUseConsts,layout-fsprofile-loader,Interaction,0.00026181387864214066,0.4,threshold
SingleUseConsts,lftr,Interaction,-0.0002350612555520169,0.58,threshold
SingleUseConsts,licm-promotion,Interaction,0.00043291210369074157,0.48,threshold
SingleUseConsts,loop-idiom-vectorize-all,Interaction,0.00039827543363203904,0.42,threshold
SingleUseConsts,loop-idiom-vectorize-bytecmp,Interaction,0.0009983632526189595,0.66,threshold
SingleUseConsts,machine-licm,Interaction,0.0006075565017844522,0.7,threshold
SingleUseConsts,mergeicmps,Interaction,0.0004126224225406832,0.42,threshold
SingleUseConsts,mr-partial-inlining,Interaction,0.0004116932993346002,0.46,threshold
SingleUseConsts,postra-machine-sink,Interaction,-0.00044004534784993513,0.6,threshold
SingleUseConsts,ra-fsprofile-loader,Interaction,0.0006755491954705511,0.54,threshold
SingleUseConsts,select-optimize,Interaction,-0.0002842525355708668,0.44,threshold
SingleUseConsts,spill-fusing,Interaction,0.00036414458564858166,0.48,threshold
SingleUseConsts,tail-calls,Interaction,0.0009620680039147428,0.68,threshold
SingleUseConsts,tail-duplicate,Interaction,0.0005051437172399001,0.44,threshold
SingleUseConsts,vp,Interaction,0.00034361899703590085,0.44,threshold
UnreachableEnumBranching,adv-copy-opt,Interaction,0.0006175215033007855,0.54,threshold
UnreachableEnumBranching,auto-upgrade-debug-info,Interaction,0.0008091680592219603,0.6,threshold
UnreachableEnumBranching,block-placement,Interaction,-0.0001606441072735652,0.46,threshold
UnreachableEnumBranching,branch-fold,Interaction,-5.6910643737065954e-05,0.52,threshold
UnreachableEnumBranching,cgdata-for-merging,Interaction,0.0005649021800659289,0.6,threshold
UnreachableEnumBranching,cgp,Interaction,0.0007537927453422215,0.6,threshold
UnreachableEnumBranching,cgp-delete-phis,Interaction,-0.00010240129217051242,0.4,threshold
UnreachableEnumBranching,cgp-ext-ld-promotion,Interaction,0.0002952552303780989,0.52,threshold
UnreachableEnumBranching,cgp-gc-opts,Interaction,0.00011460157130420733,0.44,threshold
UnreachableEnumBranching,cgp-select2branch,Interaction,-0.0005742264358702567,0.58,threshold
UnreachableEnumBranching,constant-hoisting,Interaction,-0.00032510248265948407,0.42,threshold
UnreachableEnumBranching,demotion,Interaction,0.0005999134470756735,0.52,threshold
UnreachableEnumBranching,early-ifcvt,Interaction,-0.000301342572211208,0.42,threshold
UnreachableEnumBranching,early-taildup,Interaction,-7.784482100905457e-05,0.4,threshold
UnreachableEnumBranching,global-outlining,Interaction,0.0002876530914124715,0.4,threshold
UnreachableEnumBranching,i2p-p2i-opt,Interaction,-0.00026877361714808414,0.44,threshold
UnreachableEnumBranching,ifcvt-forked-diamond,Interaction,-0.000758411504078666,0.7,threshold
UnreachableEnumBranching,ifcvt-triangle-rev,Interaction,0.0002286981564788963,0.52,threshold
UnreachableEnumBranching,lftr,Interaction,0.0008158765177856106,0.58,threshold
UnreachableEnumBranching,licm-promotion,Interaction,-0.0006282205959886933,0.7,threshold
UnreachableEnumBranching,loop-level-heuristics,Interaction,0.0029419951887571234,0.78,threshold
UnreachableEnumBranching,lsr,Interaction,0.0057397250867702735,0.84,threshold
UnreachableEnumBranching,machine-cse,Interaction,-0.0004946042190799955,0.6,threshold
UnreachableEnumBranching,machine-dce,Interaction,-0.0002698865839035474,0.5,threshold
UnreachableEnumBranching,machine-licm,Interaction,0.007052623610236463,0.76,threshold
UnreachableEnumBranching,machine-sink,Interaction,0.0006180664302539894,0.52,threshold
UnreachableEnumBranching,memop-opt,Interaction,0.00042458194332527677,0.48,threshold
UnreachableEnumBranching,partial-inlining,Interaction,0.00035572627565623964,0.44,threshold
UnreachableEnumBranching,postra-machine-sink,Interaction,0.0004119501254334522,0.5,threshold
UnreachableEnumBranching,preheader-prot,Interaction,0.0001191925307320936,0.42,threshold
UnreachableEnumBranching,select-optimize,Interaction,0.0017774685331423679,0.88,threshold
UnreachableEnumBranching,separate-const-offset-from-gep,Interaction,0.0003768336504605486,0.58,threshold
UnreachableEnumBranching,spill-fusing,Interaction,-0.00024603983618608753,0.6,threshold
UnreachableEnumBranching,tail-calls,Interaction,-0.0003020454616646989,0.54,threshold
UnreachableEnumBranching,thinlto-funcattrs,Interaction,0.0004515206856931872,0.48,threshold
UnreachableEnumBranching,vp,Interaction,-0.00020620080819436982,0.54,threshold
UnreachablePropagation,advanced-peeling,Interaction,-0.0019089329229578177,0.9,threshold
UnreachablePropagation,branch-fold,Interaction,-0.0005948522505574796,0.8,threshold
UnreachablePropagation,cfi-fixup,Interaction,9.4537832926173e-05,0.4,threshold
UnreachablePropagation,cgdata-for-merging,Interaction,0.0005515848010519965,0.5,threshold
UnreachablePropagation,cgp-ext-ld-promotion,Interaction,0.0004230138004955829,0.46,threshold
UnreachablePropagation,cgp-gc-opts,Interaction,0.000779299755480753,0.5,threshold
UnreachablePropagation,copyprop,Interaction,0.00017518739744167925,0.4,threshold
UnreachablePropagation,demotion,Interaction,0.0003073876162940308,0.46,threshold
UnreachablePropagation,icp,Interaction,0.0006830721152408583,0.68,threshold
UnreachablePropagation,ifcvt-forked-diamond,Interaction,-0.0001752184867380044,0.44,threshold
UnreachablePropagation,interleaved-load-combine,Interaction,0.0012429900764153639,0.8,threshold
UnreachablePropagation,licm-promotion,Interaction,-0.0011608357420374007,0.84,threshold
UnreachablePropagation,lsr,Interaction,-0.0003429735422858864,0.48,threshold
UnreachablePropagation,machine-cse,Interaction,0.0006385163781708619,0.58,threshold
UnreachablePropagation,machine-dce,Interaction,3.8753665649968176e-05,0.46,threshold
UnreachablePropagation,machine-licm,Interaction,-0.00032594623712930553,0.44,threshold
UnreachablePropagation,machine-sink,Interaction,-0.0002340671500600314,0.4,threshold
UnreachablePropagation,mergeicmps,Interaction,0.00031625205350692875,0.5,threshold
UnreachablePropagation,mr-partial-inlining,Interaction,0.0010849709616287074,0.76,threshold
UnreachablePropagation,non-allocatable-phys-copy-opt,Interaction,0.0004276297090290231,0.44,threshold
UnreachablePropagation,partial-inlining,Interaction,0.0011156621866835429,0.64,threshold
UnreachablePropagation,partial-libcall-inlining,Interaction,0.0004764610801825735,0.5,threshold
UnreachablePropagation,post-ra,Interaction,0.0014285843900006068,0.84,threshold
UnreachablePropagation,postra-machine-licm,Interaction,-0.00022521342549874392,0.42,threshold
UnreachablePropagation,postra-machine-sink,Interaction,-0.00010337754461805252,0.4,threshold
UnreachablePropagation,preinline,Interaction,0.00017039780049494472,0.42,threshold
UnreachablePropagation,promote-alloca-to-vector,Interaction,0.0006872030317587171,0.58,threshold
UnreachablePropagation,replace-with-vec-lib,Interaction,0.00025756610315849664,0.42,threshold
UnreachablePropagation,sample-loader-inlining,Interaction,0.0008374050008951831,0.68,threshold
UnreachablePropagation,select-optimize,Interaction,0.00035070926810548534,0.42,threshold
UnreachablePropagation,spill-fusing,Interaction,-0.0005043338696489806,0.5,threshold
UnreachablePropagation,strictnode-mutation,Interaction,-6.452696142646651e-05,0.4,threshold
