Source,Target,Type,Weight,Stability,SelectedBy
ForceInline,expand-reductions,Interaction,0.0221756833585128,1.0,threshold
ForceInline,gep-const-evaluation,Interaction,-0.0015389153951648592,0.4,threshold
ForceInline,global-outlining,Interaction,-0.0022668934971708534,0.6,threshold
ForceInline,i2p-p2i-opt,Interaction,-0.0030547210258341463,0.72,threshold
ForceInline,icp,Interaction,-0.002420094826946905,0.7,threshold
ForceInline,ifcvt-forked-diamond,Interaction,-0.0019399378028212132,0.58,threshold
ForceInline,ifcvt-simple-false,Interaction,-0.0031457764584694623,0.62,threshold
ForceInline,ifcvt-triangle,Interaction,-0.003940113228853267,0.8,threshold
ForceInline,ifcvt-triangle-false,Interaction,0.00045883216199903284,0.44,threshold
ForceInline,ifcvt-triangle-rev,Interaction,-0.005304258916845357,0.82,threshold
ForceInline,interleaved-load-combine,Interaction,-0.005636695776029099,0.96,threshold
ForceInline,last-run-tracking,Interaction,0.000401213198035941,0.46,threshold
ForceInline,layout-fsprofile-loader,Interaction,0.0032855672941938547,0.68,threshold
ForceInline,lftr,Interaction,0.002635261070846872,0.58,threshold
ForceInline,licm-promotion,Interaction,0.007174488641058312,0.92,threshold
ForceInline,loop-idiom-vectorize-all,Interaction,-0.0063359937754941175,0.96,threshold
ForceInline,loop-idiom-vectorize-bytecmp,Interaction,-0.0010779555354242024,0.42,threshold
ForceInline,loop-level-heuristics,Interaction,-0.0014357209553730787,0.54,threshold
ForceInline,lsr,Interaction,0.0010252228875583707,0.44,threshold
ForceInline,machine-cse,Interaction,-0.0028296619100145,0.58,threshold
ForceInline,machine-licm,Interaction,0.0018337931097896108,0.64,threshold
ForceInline,machine-sink,Interaction,0.004048812288992894,0.76,threshold
ForceInline,memop-opt,Interaction,-0.0021064369529180454,0.72,threshold
ForceInline,mergeicmps,Interaction,-0.00944651189242075,0.94,threshold
ForceInline,mr-partial-inlining,Interaction,0.0011562544849940057,0.56,threshold
ForceInline,non-allocatable-phys-copy-opt,Interaction,0.0010808922184382538,0.48,threshold
ForceInline,ondemand-mds-loading,Interaction,-0.0028691128958671713,0.66,threshold
ForceInline,partial-inlining,Interaction,-0.0012855902460949002,0.6,threshold
ForceInline,partial-libcall-inlining,Interaction,-0.006110426177953362,0.86,threshold
ForceInline,peephole,Interaction,0.011021622261536341,1.0,threshold
ForceInline,phi-elim-edge-splitting,Interaction,-1.6577930418520612e-06,0.44,threshold
ForceInline,post-ra,Interaction,-0.0010269816341267933,0.44,threshold
ForceInline,postra-machine-sink,Interaction,-0.0018091784752497838,0.54,threshold
ForceInline,preheader-prot,Interaction,0.0017947339464130193,0.5,threshold
ForceInline,preinline,Interaction,0.0012817565981205772,0.5,threshold
ForceInline,promote-alloca-to-vector,Interaction,-0.0036346406998913573,0.7,threshold
ForceInline,ra-fsprofile-loader,Interaction,-0.004107452518165279,0.78,threshold
ForceInline,replace-with-vec-lib,Interaction,0.0017622934025371417,0.62,threshold
ForceInline,sample-loader-inlining,Interaction,-0.0008544241323688562,0.42,threshold
ForceInline,select-optimize,Interaction,-0.005635341758735746,0.86,threshold
ForceInline,separate-const-offset-from-gep,Interaction,0.001975357354244794,0.54,threshold
ForceInline,spill-fusing,Interaction,0.014447652125016076,1.0,threshold
ForceInline,ssc,Interaction,-0.0012619498103379517,0.54,threshold
ForceInline,tail-calls,Interaction,-0.002985709363562818,0.6,threshold
ForceInline,tail-duplicate,Interaction,0.0030914633943429077,0.64,threshold
ForceInline,thinlto-funcattrs,Interaction,0.0033501347496449874,0.62,threshold
ForceInline,type-promotion,Interaction,0.0010535067486023137,0.54,threshold
ForceInline,vector-combine,Interaction,0.0012565936895057128,0.44,threshold
ForceInline,vp,Interaction,0.0001896534155526345,0.42,threshold
ForceInline,whole-program-visibility,Interaction,-0.0038559600745302165,0.94,threshold
GVN,2addr-hack,Interaction,-0.001071639009229167,0.44,threshold
GVN,adv-copy-opt,Interaction,0.00020907681035197987,0.52,threshold
GVN,advanced-peeling,Interaction,-0.0020270278361276795,0.58,threshold
GVN,auto-upgrade-debug-info,Interaction,-0.001709189109219915,0.62,threshold
GVN,binop-extract-shuffle,Interaction,0.003486215915268179,0.86,threshold
GVN,branch-fold,Interaction,-0.01522741255120933,1.0,threshold
GVN,cfi-fixup,Interaction,0.002091234588584591,0.52,threshold
GVN,cgdata-for-merging,Interaction,0.0013101193577738325,0.4,threshold
GVN,cgp,Interaction,-0.001070277840529846,0.56,threshold
GVN,cgp-branch-opts,Interaction,-0.0008367929746812655,0.42,threshold
GVN,cgp-delete-phis,Interaction,0.0008948793708325156,0.44,threshold
GVN,cgp-ext-ld-promotion,Interaction,-0.009490898998542675,0.96,threshold
GVN,cgp-store-extract,Interaction,0.003284647976061864,0.78,threshold
GVN,chr,Interaction,-0.00037102772747138344,0.5,threshold
GVN,cleanups,Interaction,-0.0008040386428025854,0.4,threshold
GVN,complex-addr-modes,Interaction,0.0017939441692069022,0.46,threshold
GVN,constant-hoisting,Interaction,0.0018441808286272874,0.54,threshold
GVN,copyprop,Interaction,-0.005260693691635526,0.86,threshold
GVN,demotion,Interaction,0.0016353086212546359,0.5,threshold
GVN,dfa-sched,Interaction,0.006528001132979958,0.86,threshold
GVN,early-ifcvt,Interaction,-0.003938288080058594,0.82,threshold
GVN,early-taildup,Interaction,-0.0019539293029835416,0.52,threshold
GVN,expand-reductions,Interaction,-0.008962562835662586,0.96,threshold
GVN,gep-const-evaluation,Interaction,0.001622593053941121,0.5,threshold
GVN,i2p-p2i-opt,Interaction,0.0025257055056494265,0.6,threshold
GVN,icp,Interaction,-0.0011300570522144251,0.4,threshold
GVN,ifcvt-diamond,Interaction,0.004437043240192351,0.74,threshold
GVN,ifcvt-forked-diamond,Interaction,0.005704110771335027,0.8,threshold
GVN,ifcvt-simple-false,Interaction,-0.0005081235869263902,0.4,threshold
GVN,ifcvt-triangle-rev,Interaction,-0.0002657920790784953,0.4,threshold
GVN,interleaved-load-combine,Interaction,0.007429271719371502,0.92,threshold
GVN,last-run-tracking,Interaction,-0.0007131464566969153,0.4,threshold
GVN,layout-fsprofile-loader,Interaction,0.003943574528063803,0.68,threshold
GVN,lftr,Interaction,0.0009602581214982088,0.4,threshold
GVN,licm-promotion,Interaction,0.0011304335128615658,0.46,threshold
GVN,loop-idiom-vectorize-all,Interaction,0.0033236870044747054,0.74,threshold
GVN,loop-level-heuristics,Interaction,-0.0032724692148240293,0.8,threshold
GVN,machine-cse,Interaction,-0.0029145769359869545,0.66,threshold
GVN,machine-dce,Interaction,0.004308045831311594,0.8,threshold
GVN,machine-licm,Interaction,0.004974826727504103,0.92,threshold
GVN,machine-sink,Interaction,-0.0025001598443693323,0.68,threshold
GVN,memop-opt,Interaction,0.001216126517898988,0.48,threshold
GVN,mergeicmps,Interaction,0.0014563976372775293,0.46,threshold
GVN,mr-partial-inlining,Interaction,7.115366232119773e-06,0.5,threshold
GVN,nofree-inference,Interaction,0.001375367889689749,0.46,threshold
GVN,non-allocatable-phys-copy-opt,Interaction,0.0011220994517172028,0.44,threshold
GVN,nounwind-inference,Interaction,-0.006300075938607716,0.76,threshold
GVN,ondemand-mds-loading,Interaction,-0.0006747688732356713,0.4,threshold
GVN,partial-libcall-inlining,Interaction,0.0024664192767010376,0.54,threshold
GVN,phi-elim-edge-splitting,Interaction,0.0007616944151909948,0.4,threshold
GVN,post-ra,Interaction,-0.0008525167744488428,0.44,threshold
GVN,postra-machine-licm,Interaction,-0.0019788082859214986,0.5,threshold
GVN,postra-machine-sink,Interaction,-0.012142074269849168,1.0,threshold
GVN,preheader-prot,Interaction,-0.006663826634767178,0.82,threshold
GVN,preinline,Interaction,0.0020574200209622496,0.58,threshold
GVN,replace-with-vec-lib,Interaction,-0.0045117499263522785,0.76,threshold
GVN,sample-loader-inlining,Interaction,0.0068477166983490255,0.84,threshold
GVN,select-optimize,Interaction,0.006142228219395941,0.9,threshold
GVN,separate-const-offset-from-gep,Interaction,0.002251102414407395,0.58,threshold
GVN,spill-fusing,Interaction,-0.0031784543273375783,0.72,threshold
GVN,ssc,Interaction,-0.013600557521176386,1.0,threshold
GVN,strictnode-mutation,Interaction,-0.0022075179849536416,0.72,threshold
GVN,tail-calls,Interaction,-0.001975565936863948,0.58,threshold
GVN,tail-duplicate,Interaction,-0.0008559940918381246,0.46,threshold
GVN,thinlto-funcattrs,Interaction,0.0014776199031249194,0.48,threshold
GVN,type-promotion,Interaction,-0.000663626641441076,0.42,threshold
GVN,vector-combine,Interaction,0.005775887875850526,0.86,threshold
GVN,vp,Interaction,0.0014012179797993304,0.5,threshold
GVN,whole-program-visibility,Interaction,0.004141983382525958,0.66,threshold
ImpossiblePredicates,2addr-hack,Interaction,-0.00802115448493455,0.92,threshold
ImpossiblePredicates,adv-copy-opt,Interaction,0.005469710753759302,0.92,threshold
ImpossiblePredicates,advanced-peeling,Interaction,0.0020752295819048963,0.68,threshold
ImpossiblePredicates,auto-upgrade-debug-info,Interaction,-0.0003060860824312454,0.42,threshold
ImpossiblePredicates,binop-extract-shuffle,Interaction,-0.0014469535618957408,0.64,threshold
ImpossiblePredicates,bitcode-version-upgrade,Interaction,-0.00699458836854042,0.98,threshold
ImpossiblePredicates,block-placement,Interaction,0.0064994052013307565,0.92,threshold
ImpossiblePredicates,branch-fold,Interaction,0.011902982087417953,0.98,threshold
ImpossiblePredicates,cfi-fixup,Interaction,0.00031741914962742416,0.54,threshold
ImpossiblePredicates,cgdata-for-merging,Interaction,-0.0013605622449184224,0.52,threshold
ImpossiblePredicates,cgp-branch-opts,Interaction,-0.007779628931423934,0.9,threshold
ImpossiblePredicates,cgp-delete-phis,Interaction,0.00365134650956502,0.56,threshold
ImpossiblePredicates,cgp-ext-ld-promotion,Interaction,0.006547794376360386,0.94,threshold
ImpossiblePredicates,cgp-gc-opts,Interaction,-3.687355611719884e-05,0.54,threshold
ImpossiblePredicates,cgp-select2branch,Interaction,0.0032154617369110645,0.62,threshold
ImpossiblePredicates,chr,Interaction,-0.0006887542521330049,0.42,threshold
ImpossiblePredicates,complex-addr-modes,Interaction,-0.0016402954933430497,0.62,threshold
ImpossiblePredicates,constant-hoisting,Interaction,0.004194294330851961,0.76,threshold
ImpossiblePredicates,copyprop,Interaction,0.0012361844187295944,0.4,threshold
ImpossiblePredicates,demotion,Interaction,-0.002535318268354461,0.64,threshold
ImpossiblePredicates,early-taildup,Interaction,0.0004857280364368404,0.5,threshold
ImpossiblePredicates,expand-reductions,Interaction,0.005292729864339307,0.94,threshold
ImpossiblePredicates,gep-const-evaluation,Interaction,-0.0016263022590933271,0.66,threshold
ImpossiblePredicates,global-outlining,Interaction,-0.0058672842770489475,0.8,threshold
ImpossiblePredicates,i2p-p2i-opt,Interaction,0.002730568753692284,0.58,threshold
ImpossiblePredicates,icp,Interaction,0.001763238010322594,0.52,threshold
ImpossiblePredicates,ifcvt-diamond,Interaction,-0.0017447596542763287,0.48,threshold
ImpossiblePredicates,ifcvt-forked-diamond,Interaction,-0.0033197299031921647,0.7,threshold
ImpossiblePredicates,ifcvt-simple,Interaction,-0.0011542364715029375,0.48,threshold
ImpossiblePredicates,ifcvt-simple-false,Interaction,0.002725641080863443,0.66,threshold
ImpossiblePredicates,ifcvt-triangle,Interaction,-0.0042716234387560935,0.86,threshold
ImpossiblePredicates,ifcvt-triangle-false,Interaction,0.0018994661308492297,0.56,threshold
ImpossiblePredicates,ifcvt-triangle-rev,Interaction,0.003376860631517649,0.66,threshold
ImpossiblePredicates,interleaved-load-combine,Interaction,-0.0006758907682709886,0.44,threshold
ImpossiblePredicates,last-run-tracking,Interaction,-0.002624526093722627,0.58,threshold
ImpossiblePredicates,layout-fsprofile-loader,Interaction,-0.0012209980864296235,0.56,threshold
ImpossiblePredicates,lftr,Interaction,0.006642073542353731,0.86,threshold
ImpossiblePredicates,licm-promotion,Interaction,0.0016326997847422953,0.5,threshold
ImpossiblePredicates,loop-idiom-vectorize-bytecmp,Interaction,-0.001169623391135139,0.48,threshold
ImpossiblePredicates,loop-level-heuristics,Interaction,0.0009243682182440195,0.44,threshold
ImpossiblePredicates,machine-licm,Interaction,0.003596911074880901,0.82,threshold
ImpossiblePredicates,machine-sink,Interaction,0.008909823047461842,0.92,threshold
ImpossiblePredicates,memop-opt,Interaction,0.0008616958277536619,0.58,threshold
ImpossiblePredicates,mergeicmps,Interaction,-0.006552661788139237,0.92,threshold
ImpossiblePredicates,nofree-inference,Interaction,0.0018066057046087472,0.58,threshold
ImpossiblePredicates,non-allocatable-phys-copy-opt,Interaction,-0.002023342357424134,0.56,threshold
ImpossiblePredicates,nounwind-inference,Interaction,0.0060446033284413635,0.94,threshold
ImpossiblePredicates,partial-inlining,Interaction,-0.0015057482273305239,0.52,threshold
ImpossiblePredicates,partial-libcall-inlining,Interaction,0.0018626787848227092,0.68,threshold
ImpossiblePredicates,peephole,Interaction,0.0064455699787564595,0.96,threshold
ImpossiblePredicates,postra-machine-licm,Interaction,-0.0045749636812690946,0.84,threshold
ImpossiblePredicates,postra-machine-sink,Interaction,0.005645993876641795,0.9,threshold
ImpossiblePredicates,promote-alloca-to-vector,Interaction,-0.0025995764708640163,0.7,threshold
ImpossiblePredicates,replace-with-vec-lib,Interaction,-0.002438856658758415,0.6,threshold
ImpossiblePredicates,sample-loader-inlining,Interaction,-0.0002484263573494601,0.42,threshold
ImpossiblePredicates,select-optimize,Interaction,0.0021375502301125763,0.52,threshold
ImpossiblePredicates,separate-const-offset-from-gep,Interaction,-0.0015316379345923505,0.5,threshold
ImpossiblePredicates,spill-fusing,Interaction,0.0031238728658167054,0.68,threshold
ImpossiblePredicates,strictnode-mutation,Interaction,-0.0014573182188124692,0.5,threshold
ImpossiblePredicates,tail-calls,Interaction,-0.0034775351527902808,0.7,threshold
ImpossiblePredicates,tail-duplicate,Interaction,0.005215602944666021,0.82,threshold
ImpossiblePredicates,thinlto-funcattrs,Interaction,-0.001618536537153579,0.5,threshold
ImpossiblePredicates,type-promotion,Interaction,0.0006076458222273131,0.44,threshold
ImpossiblePredicates,vector-combine,Interaction,-7.248960827972501e-05,0.44,threshold
ImpossiblePredicates,vp,Interaction,-0.0028566788139053577,0.82,threshold
ImpossiblePredicates,whole-program-visibility,Interaction,-0.0035372779977846792,0.58,threshold
Inline,2addr-hack,Interaction,0.0025434917268123817,0.66,threshold
Inline,advanced-peeling,Interaction,-0.002095808074474974,0.62,threshold
Inline,auto-upgrade-debug-info,Interaction,0.010885400230119675,0.98,threshold
Inline,bitcode-version-upgrade,Interaction,0.002491074976064309,0.66,threshold
Inline,block-placement,Interaction,-0.013570837597401783,1.0,threshold
Inline,branch-fold,Interaction,-0.014307510711426281,0.96,threshold
Inline,cfi-fixup,Interaction,0.006914573192190731,0.84,threshold
Inline,cgdata-for-merging,Interaction,0.0009170996189496239,0.5,threshold
Inline,cgp,Interaction,-0.01901316385936557,1.0,threshold
Inline,cgp-branch-opts,Interaction,-0.0008622146499822338,0.4,threshold
Inline,cgp-delete-phis,Interaction,-0.0012623174651618834,0.52,threshold
Inline,cgp-ext-ld-promotion,Interaction,-0.017644930164530125,1.0,threshold
Inline,cgp-gc-opts,Interaction,0.001606671091878948,0.46,threshold
Inline,cgp-select2branch,Interaction,-0.026978410480927497,1.0,threshold
Inline,chr,Interaction,0.0018538909495163936,0.56,threshold
Inline,cleanups,Interaction,0.006432878309074189,0.94,threshold
Inline,constant-hoisting,Interaction,-0.012639418513956658,1.0,threshold
Inline,copyprop,Interaction,-0.01805086126901498,1.0,threshold
Inline,demotion,Interaction,0.0004534373031462091,0.42,threshold
Inline,dfa-sched,Interaction,0.0033416633318174276,0.8,threshold
Inline,early-ifcvt,Interaction,0.0018813285322096377,0.58,threshold
Inline,early-taildup,Interaction,-0.0077415389117462515,0.96,threshold
Inline,expand-reductions,Interaction,-0.01555040802395488,0.98,threshold
Inline,gep-const-evaluation,Interaction,0.005567800616453351,0.88,threshold
Inline,global-outlining,Interaction,0.000480159370963167,0.46,threshold
Inline,i2p-p2i-opt,Interaction,-0.033117305484216666,1.0,threshold
Inline,ifcvt-forked-diamond,Interaction,0.007076097457876941,0.98,threshold
Inline,ifcvt-triangle,Interaction,-0.004383120009413905,0.74,threshold
Inline,interleaved-load-combine,Interaction,0.0010422014998271384,0.42,threshold
Inline,layout-fsprofile-loader,Interaction,0.0051625044832132394,0.8,threshold
Inline,lftr,Interaction,-0.008350911841231753,0.92,threshold
Inline,licm-promotion,Interaction,-0.025275539043950235,1.0,threshold
Inline,loop-idiom-vectorize-bytecmp,Interaction,0.010371153873254742,0.82,threshold
Inline,loop-level-heuristics,Interaction,0.005801134209686198,0.94,threshold
Inline,lsr,Interaction,-0.007251512670688418,0.8,threshold
Inline,machine-dce,Interaction,-0.010366970120458228,0.98,threshold
Inline,machine-licm,Interaction,-0.016789953553997712,1.0,threshold
Inline,machine-sink,Interaction,-0.020257068162927872,1.0,threshold
Inline,memop-opt,Interaction,0.0045492165287590565,0.82,threshold
Inline,mergeicmps,Interaction,0.002238791691560346,0.6,threshold
Inline,nofree-inference,Interaction,0.0034470003535479027,0.74,threshold
Inline,non-allocatable-phys-copy-opt,Interaction,0.003492855015696655,0.76,threshold
Inline,nounwind-inference,Interaction,-0.010593148836474968,1.0,threshold
Inline,ondemand-mds-loading,Interaction,0.004957949251065954,0.84,threshold
Inline,partial-inlining,Interaction,0.0037666910741316574,0.66,threshold
Inline,partial-libcall-inlining,Interaction,0.0009909016550686226,0.42,threshold
Inline,peephole,Interaction,-0.016500855800436993,0.98,threshold
Inline,phi-elim-edge-splitting,Interaction,-0.0027214217579233303,0.68,threshold
Inline,post-ra,Interaction,0.001572693255354184,0.44,threshold
Inline,postra-machine-sink,Interaction,-0.023306920510940667,1.0,threshold
Inline,preheader-prot,Interaction,-0.009787004127967696,0.98,threshold
Inline,preinline,Interaction,0.007486965149307067,0.98,threshold
Inline,promote-alloca-to-vector,Interaction,0.0010205616518964632,0.48,threshold
Inline,ra-fsprofile-loader,Interaction,-0.0005969920039704964,0.44,threshold
Inline,replace-with-vec-lib,Interaction,0.004956472331169472,0.84,threshold
Inline,sample-loader-inlining,Interaction,0.0018540946882443657,0.66,threshold
Inline,select-optimize,Interaction,0.0057924596519822145,0.76,threshold
Inline,spill-fusing,Interaction,-0.009205153401672656,0.98,threshold
Inline,ssc,Interaction,-0.015932826086667108,1.0,threshold
Inline,strictnode-mutation,Interaction,0.0045636316994137885,0.92,threshold
Inline,tail-duplicate,Interaction,-0.001759233070026456,0.56,threshold
Inline,thinlto-funcattrs,Interaction,0.0020221555219831454,0.6,threshold
Inline,type-promotion,Interaction,0.0022004368028989206,0.6,threshold
Inline,vector-combine,Interaction,0.00526714523976373,0.74,threshold
Inline,vp,Interaction,0.002466223799295318,0.66,threshold
InstSimplify-after-simplifycfg,2addr-hack,Interaction,-0.001992346982986784,0.64,threshold
InstSimplify-after-simplifycfg,adv-copy-opt,Interaction,0.0017653485057382747,0.42,threshold
InstSimplify-after-simplifycfg,advanced-peeling,Interaction,-0.003540399480439862,0.88,threshold
InstSimplify-after-simplifycfg,auto-upgrade-debug-info,Interaction,-0.0015727057842585335,0.66,threshold
InstSimplify-after-simplifycfg,bitcode-version-upgrade,Interaction,0.0010077167852938285,0.48,threshold
InstSimplify-after-simplifycfg,block-placement,Interaction,0.00042530083437042186,0.4,threshold
InstSimplify-after-simplifycfg,branch-fold,Interaction,0.014398061497363612,0.96,threshold
InstSimplify-after-simplifycfg,cfi-fixup,Interaction,-0.0010602236327762785,0.54,threshold
InstSimplify-after-simplifycfg,cgdata-for-merging,Interaction,-0.0074213708808070055,0.94,threshold
InstSimplify-after-simplifycfg,cgp-branch-opts,Interaction,0.0011766250444063028,0.48,threshold
InstSimplify-after-simplifycfg,cgp-ext-ld-promotion,Interaction,0.0025796651146585163,0.66,threshold
InstSimplify-after-simplifycfg,cgp-select2branch,Interaction,0.0016652157511549918,0.46,threshold
InstSimplify-after-simplifycfg,cgp-store-extract,Interaction,0.0013150703859465716,0.58,threshold
InstSimplify-after-simplifycfg,cleanups,Interaction,0.0007150474811602417,0.56,threshold
InstSimplify-after-simplifycfg,constant-hoisting,Interaction,0.012119172638035467,0.96,threshold
InstSimplify-after-simplifycfg,dfa-sched,Interaction,0.0011085945985557415,0.44,threshold
InstSimplify-after-simplifycfg,early-ifcvt,Interaction,0.0009566736315342113,0.48,threshold
InstSimplify-after-simplifycfg,early-taildup,Interaction,0.0006746375938193604,0.46,threshold
InstSimplify-after-simplifycfg,expand-reductions,Interaction,0.003334031743443457,0.8,threshold
InstSimplify-after-simplifycfg,gep-const-evaluation,Interaction,0.0007778280119102991,0.46,threshold
InstSimplify-after-simplifycfg,global-outlining,Interaction,0.001878739475734561,0.6,threshold
InstSimplify-after-simplifycfg,i2p-p2i-opt,Interaction,0.006053976579136367,0.92,threshold
InstSimplify-after-simplifycfg,icp,Interaction,-0.003060571766830728,0.8,threshold
InstSimplify-after-simplifycfg,ifcvt-diamond,Interaction,0.00044848593444255175,0.4,threshold
InstSimplify-after-simplifycfg,ifcvt-forked-diamond,Interaction,-0.0026737854973795227,0.62,threshold
InstSimplify-after-simplifycfg,ifcvt-simple,Interaction,0.00048426921389888147,0.56,threshold
InstSimplify-after-simplifycfg,ifcvt-triangle,Interaction,-0.003953706983733065,0.8,threshold
InstSimplify-after-simplifycfg,ifcvt-triangle-rev,Interaction,0.002413028195111546,0.56,threshold
InstSimplify-after-simplifycfg,interleaved-load-combine,Interaction,-0.005143197661501708,0.88,threshold
InstSimplify-after-simplifycfg,last-run-tracking,Interaction,-0.005044477288265711,0.82,threshold
InstSimplify-after-simplifycfg,layout-fsprofile-loader,Interaction,-0.0013830214027772878,0.56,threshold
InstSimplify-after-simplifycfg,lftr,Interaction,0.0010593000806845398,0.4,threshold
InstSimplify-after-simplifycfg,licm-promotion,Interaction,0.0054848664623627355,0.84,threshold
InstSimplify-after-simplifycfg,loop-idiom-vectorize-all,Interaction,0.005075494416585784,0.76,threshold
InstSimplify-after-simplifycfg,loop-idiom-vectorize-bytecmp,Interaction,2.357641819838322e-05,0.5,threshold
InstSimplify-after-simplifycfg,loop-level-heuristics,Interaction,0.0021697788968861823,0.56,threshold
InstSimplify-after-simplifycfg,lsr,Interaction,0.00216849890958216,0.56,threshold
InstSimplify-after-simplifycfg,machine-dce,Interaction,0.006262787153210008,0.96,threshold
InstSimplify-after-simplifycfg,machine-licm,Interaction,0.003798502735733711,0.8,threshold
InstSimplify-after-simplifycfg,machine-sink,Interaction,0.0070504307794281105,0.86,threshold
InstSimplify-after-simplifycfg,memop-opt,Interaction,-0.004062288485428944,0.8,threshold
InstSimplify-after-simplifycfg,mergeicmps,Interaction,-0.0012207390494760886,0.5,threshold
InstSimplify-after-simplifycfg,mr-partial-inlining,Interaction,0.001655628842889879,0.56,threshold
InstSimplify-after-simplifycfg,nofree-inference,Interaction,0.001079273034715142,0.52,threshold
InstSimplify-after-simplifycfg,non-allocatable-phys-copy-opt,Interaction,-0.0039713195979945125,0.76,threshold
InstSimplify-after-simplifycfg,nounwind-inference,Interaction,0.0013839650941120684,0.44,threshold
InstSimplify-after-simplifycfg,ondemand-mds-loading,Interaction,-0.0028752170885858967,0.76,threshold
InstSimplify-after-simplifycfg,partial-inlining,Interaction,0.000941037498268967,0.5,threshold
InstSimplify-after-simplifycfg,partial-libcall-inlining,Interaction,-0.001259047427884452,0.44,threshold
InstSimplify-after-simplifycfg,peephole,Interaction,0.002491364305182884,0.48,threshold
InstSimplify-after-simplifycfg,phi-elim-edge-splitting,Interaction,-0.0010669025333999956,0.4,threshold
InstSimplify-after-simplifycfg,post-ra,Interaction,-0.00235507010955194,0.7,threshold
InstSimplify-after-simplifycfg,postra-machine-licm,Interaction,0.0010063695033332672,0.52,threshold
InstSimplify-after-simplifycfg,postra-machine-sink,Interaction,0.0049341388397563125,0.78,threshold
InstSimplify-after-simplifycfg,preheader-prot,Interaction,0.0011344643143025195,0.44,threshold
InstSimplify-after-simplifycfg,preinline,Interaction,0.0009169854543573865,0.46,threshold
InstSimplify-after-simplifycfg,promote-alloca-to-vector,Interaction,-0.0028869857106339665,0.66,threshold
InstSimplify-after-simplifycfg,ra-fsprofile-loader,Interaction,-0.0050116943067544375,0.94,threshold
InstSimplify-after-simplifycfg,replace-with-vec-lib,Interaction,-0.0016012830764279467,0.58,threshold
InstSimplify-after-simplifycfg,sample-loader-inlining,Interaction,0.0010763202721691025,0.48,threshold
InstSimplify-after-simplifycfg,select-optimize,Interaction,-0.002478231780805447,0.52,threshold
InstSimplify-after-simplifycfg,separate-const-offset-from-gep,Interaction,-0.0005912974108489351,0.4,threshold
InstSimplify-after-simplifycfg,spill-fusing,Interaction,0.0011865621711520775,0.56,threshold
InstSimplify-after-simplifycfg,ssc,Interaction,-0.0006353706205284796,0.44,threshold
InstSimplify-after-simplifycfg,strictnode-mutation,Interaction,-0.00825896318433128,0.96,threshold
InstSimplify-after-simplifycfg,tail-calls,Interaction,-0.0064091486577068256,0.88,threshold
InstSimplify-after-simplifycfg,tail-duplicate,Interaction,0.001911882555645833,0.56,threshold
InstSimplify-after-simplifycfg,thinlto-funcattrs,Interaction,0.0018730437426422203,0.58,threshold
InstSimplify-after-simplifycfg,type-promotion,Interaction,-0.0007693072567167933,0.46,threshold
InstSimplify-after-simplifycfg,vector-combine,Interaction,-0.002916029263291936,0.68,threshold
InstSimplify-after-simplifycfg,vp,Interaction,-0.0007280309108159477,0.58,threshold
InstSimplify-after-simplifycfg,whole-program-visibility,Interaction,-0.001958953626918041,0.56,threshold
InstSimplify-before-inline,2addr-hack,Interaction,-0.003883962093449783,0.76,threshold
InstSimplify-before-inline,adv-copy-opt,Interaction,0.0018209025418353222,0.56,threshold
InstSimplify-before-inline,advanced-peeling,Interaction,-0.0025186753864174503,0.64,threshold
InstSimplify-before-inline,auto-upgrade-debug-info,Interaction,-0.0064394695871931714,0.88,threshold
InstSimplify-before-inline,block-placement,Interaction,-0.0004634718850743613,0.44,threshold
InstSimplify-before-inline,branch-fold,Interaction,0.01705585990694318,1.0,threshold
InstSimplify-before-inline,cfi-fixup,Interaction,0.0008911382768174371,0.48,threshold
InstSimplify-before-inline,cgdata-for-merging,Interaction,-0.001550103998365818,0.48,threshold
InstSimplify-before-inline,cgp,Interaction,0.0051167622744969265,0.9,threshold
InstSimplify-before-inline,cgp-branch-opts,Interaction,-0.009579035279431969,0.94,threshold
InstSimplify-before-inline,cgp-delete-phis,Interaction,0.0014432890129839255,0.46,threshold
InstSimplify-before-inline,cgp-ext-ld-promotion,Interaction,0.005986560356850843,0.86,threshold
InstSimplify-before-inline,cgp-gc-opts,Interaction,-0.002787092427084185,0.7,threshold
InstSimplify-before-inline,cgp-store-extract,Interaction,-0.004116253999949367,0.8,threshold
InstSimplify-before-inline,complex-addr-modes,Interaction,-0.00161286861707617,0.44,threshold
InstSimplify-before-inline,constant-hoisting,Interaction,0.004396144418124031,0.72,threshold
InstSimplify-before-inline,copyprop,Interaction,0.0012256633204860165,0.42,threshold
InstSimplify-before-inline,demotion,Interaction,0.0032439122293567925,0.62,threshold
InstSimplify-before-inline,dfa-sched,Interaction,0.00429240896613645,0.8,threshold
InstSimplify-before-inline,early-ifcvt,Interaction,-0.0036254465330590796,0.78,threshold
InstSimplify-before-inline,expand-reductions,Interaction,0.008009470716287378,0.96,threshold
InstSimplify-before-inline,gep-const-evaluation,Interaction,-0.005481410694464445,0.88,threshold
InstSimplify-before-inline,global-outlining,Interaction,-0.0016626680136071523,0.7,threshold
InstSimplify-before-inline,icp,Interaction,-0.0030691619458734936,0.74,threshold
InstSimplify-before-inline,ifcvt-diamond,Interaction,-0.0010871448538243764,0.46,threshold
