Variant,ConfigName,n,runtime_med,runtime_iqr,compile_med,compile_iqr,size_med,alloca_med,load_med,store_med,gep_med,phi_med,bb_med
A,EXP_DBL_0025,10,10.901982,0.036522,7.055408,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0026,10,10.906191,0.012529,6.986938,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0027,10,10.897737,0.051995,7.046280,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0028,10,10.903632,0.032616,7.047604,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0029,10,10.903441,0.031382,7.107419,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0030,10,10.893355,0.031900,7.042268,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0031,10,10.905113,0.066956,7.172284,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0032,10,10.798050,0.029536,6.985014,0.000000,417184,901,7090,4777,8659,7006,17
A,EXP_DBL_0033,10,10.890652,0.027098,7.111368,0.000000,417664,901,7090,4777,8659,7006,17
A,EXP_DBL_0034,10,10.907882,0.033746,7.009175,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0035,10,10.928801,0.052360,7.033577,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0036,10,10.916923,0.033724,7.217139,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0037,10,10.921184,0.032025,7.244623,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0038,10,10.936881,0.023137,7.133503,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0039,10,10.917583,0.028684,7.227506,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0040,10,10.926462,0.026089,7.151273,0.000000,417392,901,7090,4777,8659,7006,17
A,EXP_DBL_0041,10,10.913649,0.024208,7.095555,0.000000,417792,901,7090,4777,8659,7006,17
A,EXP_DBL_0042,10,10.899013,0.043435,7.024512,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0043,10,10.907030,0.027008,7.067912,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0044,10,10.892025,0.046900,7.080556,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0045,10,10.753117,0.035989,6.934014,0.000000,417952,901,7090,4777,8659,7006,17
A,EXP_DBL_0046,10,10.892540,0.031298,7.014689,0.000000,417584,901,7090,4777,8659,7006,17
A,EXP_DBL_0047,10,11.495964,0.027905,6.949388,0.000000,418288,901,7090,4777,8659,7006,17
A,EXP_DBL_0048,10,10.921523,0.038743,7.116147,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0049,10,10.898943,0.038145,7.028053,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0050,10,10.700483,0.036741,7.022915,0.000000,416448,901,7090,4777,8659,7006,17
A,EXP_DBL_0051,10,11.513829,0.028853,7.033634,0.000000,417552,901,7090,4777,8659,7006,17
A,EXP_DBL_0052,10,10.902438,0.025657,7.108753,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0053,10,10.883132,0.035505,7.011068,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0054,10,10.909830,0.029860,7.273248,0.000000,418784,901,7090,4777,8659,7006,17
A,EXP_DBL_0055,10,10.893694,0.036433,6.994824,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0056,10,10.912294,0.047716,7.061378,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0057,10,10.897185,0.032190,7.046156,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0058,10,10.895784,0.041715,6.972039,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0059,10,10.897417,0.039104,7.013254,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0060,10,10.889901,0.019049,6.977603,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0061,10,10.900650,0.021250,7.088190,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0062,10,10.909551,0.035748,7.060487,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0063,10,10.904615,0.020012,7.143654,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0064,10,10.765388,0.047461,7.016866,0.000000,417504,901,7090,4777,8659,7006,17
A,EXP_DBL_0065,10,10.895332,0.026673,7.111690,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0066,10,10.901260,0.028998,7.018565,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0067,10,10.893766,0.046412,7.051262,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0068,10,10.897669,0.037782,7.051174,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0069,10,10.899420,0.049128,6.992418,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0070,10,10.899137,0.027408,7.085510,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0071,10,10.920748,0.035045,7.036425,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0072,10,10.794842,0.034810,7.190406,0.000000,425136,901,7090,4777,8659,7006,17
A,EXP_DBL_0073,10,10.918707,0.027522,7.132228,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0074,10,10.907227,0.023012,7.124652,0.000000,417472,901,7090,4777,8659,7006,17
A,EXP_DBL_0075,10,10.892604,0.029514,7.046792,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0076,10,10.927784,0.057274,7.133848,0.000000,417488,901,7090,4777,8659,7005,17
A,EXP_DBL_0077,10,10.903222,0.014077,7.022387,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0078,10,10.921846,0.038686,7.042817,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0079,10,10.903327,0.027226,7.115191,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0080,10,11.359037,0.006570,7.005291,0.000000,426000,901,7090,4777,8659,7006,17
