Variant,ConfigName,n,runtime_med,runtime_iqr,compile_med,compile_iqr,size_med,alloca_med,load_med,store_med,gep_med,phi_med,bb_med
S,EXP_DBL_1570,10,4.094824,0.053664,0.560335,0.009516,452288,15,74,28,69,699,8
S,EXP_DBL_1571,10,4.095651,0.080603,0.554131,0.007055,452288,15,74,28,69,699,8
S,EXP_DBL_1572,10,4.084802,0.069545,0.556501,0.005538,452288,15,74,28,69,699,8
S,EXP_DBL_1573,10,4.113429,0.061496,0.562180,0.007416,452288,15,74,28,69,699,8
S,EXP_DBL_1574,10,4.145046,0.044331,0.561107,0.011593,452576,15,74,28,69,699,8
S,EXP_DBL_1575,10,4.101297,0.063821,0.557268,0.015804,452288,15,74,28,69,699,8
S,EXP_DBL_1576,10,4.228034,0.130561,0.563163,0.005006,452384,15,74,28,69,699,8
S,EXP_DBL_1577,10,4.127700,0.056261,0.561584,0.009796,452288,15,74,28,69,699,8
S,EXP_DBL_1578,10,4.097486,0.086020,0.563535,0.014053,452288,15,74,28,69,699,8
S,EXP_DBL_1579,10,4.117703,0.068926,0.564183,0.010172,452288,15,74,28,69,699,8
S,EXP_DBL_1580,10,4.114703,0.046979,0.568448,0.007522,452288,15,74,28,69,699,8
S,EXP_DBL_1581,10,4.113050,0.032521,0.565817,0.010375,452288,15,74,28,69,699,8
S,EXP_DBL_1582,10,4.107236,0.102332,0.568437,0.013165,452288,15,74,28,69,699,8
S,EXP_DBL_1583,10,4.121577,0.067244,0.566312,0.013171,452288,15,74,28,69,699,8
S,EXP_DBL_1584,10,4.106698,0.058032,0.564680,0.010176,452288,15,74,28,69,699,8
S,EXP_DBL_1585,10,4.018764,0.161000,0.563455,0.002092,452288,15,74,28,69,699,8
S,EXP_DBL_1586,10,3.965123,0.167756,0.566502,0.009089,452288,15,74,28,69,699,8
S,EXP_DBL_1587,10,4.099073,0.093191,0.562434,0.005123,452352,15,74,28,69,699,8
S,EXP_DBL_1588,10,4.098272,0.077733,0.402087,0.007234,451776,15,74,28,69,456,8
S,EXP_DBL_1589,10,4.112576,0.057511,0.568198,0.012460,452288,15,74,28,69,699,8
S,EXP_DBL_1590,10,4.188250,0.137834,0.564094,0.014300,452336,15,74,28,69,699,8
S,EXP_DBL_1591,10,3.993921,0.048568,0.559427,0.004999,452352,15,74,28,69,699,8
S,EXP_DBL_1592,10,4.091985,0.079541,0.571029,0.015189,452288,15,74,28,69,699,8
S,EXP_DBL_1593,10,4.171624,0.128841,0.562696,0.004587,452288,15,74,28,69,699,8
S,EXP_DBL_1594,10,4.683444,0.028250,0.564945,0.008434,451632,15,74,28,69,699,8
S,EXP_DBL_1595,10,4.086697,0.061830,0.563902,0.006504,452256,15,74,28,69,699,8
S,EXP_DBL_1596,10,4.100675,0.056925,0.564191,0.008182,452288,15,74,28,69,699,8
S,EXP_DBL_1597,10,4.105024,0.021852,0.554158,0.008204,452288,15,74,28,69,699,8
S,EXP_DBL_1598,10,4.139553,0.043464,0.560488,0.012666,452288,15,74,28,69,699,8
S,EXP_DBL_1599,10,4.126536,0.065468,0.564751,0.006129,452288,15,74,28,69,699,8
S,EXP_DBL_1600,10,3.865361,0.031007,0.556357,0.008179,451808,15,74,28,69,699,8
S,EXP_DBL_1601,10,4.089711,0.034327,0.556723,0.015082,452288,15,74,28,69,699,8
S,EXP_DBL_1602,10,4.110010,0.037107,0.561554,0.012839,452288,15,74,28,69,699,8
S,EXP_DBL_1603,10,4.137973,0.053318,0.567572,0.010606,452288,15,74,28,69,699,8
S,EXP_DBL_1604,10,4.132540,0.058640,0.561580,0.006094,452288,15,74,28,69,699,8
S,EXP_DBL_1605,10,4.116091,0.020645,0.566819,0.006988,452288,15,74,28,69,699,8
S,EXP_DBL_1606,10,4.097924,0.052774,0.565085,0.010800,452288,15,74,28,69,699,8
S,EXP_DBL_1607,10,4.102623,0.051822,0.565097,0.007186,452288,15,74,28,69,699,8
S,EXP_DBL_1608,10,4.123067,0.058905,0.560931,0.014684,452288,15,74,28,69,699,8
S,EXP_DBL_1609,10,4.112343,0.127175,0.564277,0.010559,452288,15,74,28,69,699,8
S,EXP_DBL_1610,10,4.133564,0.073262,0.562409,0.010729,452288,15,74,28,69,699,8
S,EXP_DBL_1611,10,4.131606,0.059099,0.558013,0.014622,452288,15,74,28,69,699,8
S,EXP_DBL_1612,10,4.109004,0.060769,0.563204,0.010820,452288,15,74,28,69,699,8
S,EXP_DBL_1613,10,4.113257,0.100299,0.559370,0.010187,452288,15,74,28,69,699,8
S,EXP_DBL_1614,10,4.131132,0.060602,0.564443,0.011186,452288,15,74,28,69,699,8
S,EXP_DBL_1615,10,4.128185,0.033115,0.567555,0.015194,452288,15,74,28,69,699,8
S,EXP_DBL_1616,10,4.120684,0.068534,0.564762,0.005351,452288,15,74,28,69,699,8
S,EXP_DBL_1617,10,4.124816,0.072718,0.570488,0.004707,452288,15,74,28,69,699,8
S,EXP_DBL_1618,10,4.647285,0.017558,0.564634,0.007784,452336,15,74,28,69,699,8
S,EXP_DBL_1619,10,4.128847,0.052406,0.559718,0.013914,452288,15,74,28,69,699,8
S,EXP_DBL_1620,10,4.110112,0.025808,0.565341,0.008701,452288,15,74,28,69,699,8
S,EXP_DBL_1621,10,4.114902,0.100345,0.560516,0.014454,452288,15,74,28,69,699,8
S,EXP_DBL_1622,10,4.120805,0.068376,0.567773,0.010694,452272,15,74,28,69,699,8
S,EXP_DBL_1623,10,4.118828,0.042638,0.563462,0.022567,452256,15,74,28,69,699,8
S,EXP_DBL_1624,10,4.261334,0.088414,0.566698,0.013060,452288,15,74,28,69,699,8
S,EXP_DBL_1625,10,4.120908,0.030745,0.567152,0.008356,452288,15,74,28,69,699,8
S,EXP_DBL_1626,10,4.055727,0.123134,0.559802,0.012891,452288,15,74,28,69,699,8
S,EXP_DBL_1627,10,4.417428,0.055744,0.561061,0.014093,451840,15,74,28,69,699,8
S,EXP_DBL_1628,10,4.134117,0.069074,0.566712,0.004551,452272,15,74,28,69,699,8
S,EXP_DBL_1629,10,4.111005,0.053945,0.557241,0.015906,452288,15,74,28,69,699,8
S,EXP_DBL_1630,10,4.127006,0.075787,0.562998,0.014876,452288,15,74,28,69,699,8
S,EXP_DBL_1631,10,4.078418,0.049887,0.566183,0.008285,452336,15,74,28,69,699,8
S,EXP_DBL_1632,10,4.092961,0.081798,0.564043,0.008950,452288,15,74,28,69,699,8
S,EXP_DBL_1633,10,4.102106,0.048184,0.562790,0.014588,452288,15,74,28,69,699,8
S,EXP_DBL_1634,10,4.082634,0.039597,0.567334,0.013815,452288,15,74,28,69,699,8
S,EXP_DBL_1635,10,4.125951,0.034547,0.564841,0.009391,452288,15,74,28,69,699,8
S,EXP_DBL_1636,10,4.129170,0.078122,0.567360,0.017033,452288,15,74,28,69,699,8
S,EXP_DBL_1637,10,4.118680,0.029952,0.565381,0.011030,452288,15,74,28,69,699,8
S,EXP_DBL_1638,10,4.102165,0.024732,0.567667,0.016111,452288,15,74,28,69,699,8
S,EXP_DBL_1639,10,4.108821,0.108228,0.563452,0.011585,452288,15,74,28,69,699,8
S,EXP_DBL_1640,10,4.121524,0.021593,0.564739,0.009568,452288,15,74,28,69,699,8
S,EXP_DBL_1641,10,4.056088,0.070342,0.563489,0.007809,452320,15,74,28,69,699,8
S,EXP_DBL_1642,10,4.108243,0.051582,0.561342,0.014904,452288,15,74,28,69,699,8
S,EXP_DBL_1643,10,4.082609,0.072763,0.565247,0.013662,452288,15,74,28,69,699,8
S,EXP_DBL_1644,10,4.132967,0.042085,0.568624,0.012120,452288,15,74,28,69,699,8
S,EXP_DBL_1645,10,4.084288,0.081369,0.563772,0.016269,452288,15,74,28,69,699,8
S,EXP_DBL_1646,10,4.104588,0.044097,0.563553,0.011573,452288,15,74,28,69,699,8
S,EXP_DBL_1647,10,4.113542,0.056781,0.565621,0.008027,452288,15,74,28,69,699,8
S,EXP_DBL_1648,10,4.120608,0.041433,0.566529,0.011679,452288,15,74,28,69,699,8
S,EXP_DBL_1649,10,4.100538,0.045291,0.563620,0.009573,452432,15,74,28,69,699,8
S,EXP_DBL_1650,10,4.124925,0.032053,0.561209,0.012520,452288,15,74,28,69,699,8
S,EXP_DBL_1651,10,4.089053,0.068387,0.567703,0.005414,452288,15,74,28,69,699,8
S,EXP_DBL_1652,10,4.094730,0.032757,0.565968,0.006052,452288,15,74,28,69,699,8
S,EXP_DBL_1653,10,4.094046,0.064202,0.563489,0.009307,452288,15,74,28,69,699,8
S,EXP_DBL_1654,10,4.131841,0.084295,0.566399,0.015821,452288,15,74,28,69,699,8
S,EXP_DBL_1655,10,4.082475,0.122159,0.566554,0.011577,452288,15,74,28,69,699,8
S,EXP_DBL_1656,10,4.128836,0.076396,0.564172,0.006724,452288,15,74,28,69,699,8
S,EXP_DBL_1657,10,4.135784,0.032218,0.562463,0.006754,452576,15,74,28,69,699,8
S,EXP_DBL_1658,10,4.100123,0.025084,0.561222,0.008543,452288,15,74,28,69,699,8
S,EXP_DBL_1659,10,4.187437,0.071614,0.561268,0.012318,452384,15,74,28,69,699,8
S,EXP_DBL_1660,10,4.103762,0.080238,0.563057,0.015135,452288,15,74,28,69,699,8
