Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
serde,EXP_DBL_1214,10,11.623950,11.598150,0.115200,15.750639,15.750639,0.000000,627832.000000,627832
serde,EXP_DBL_1215,10,11.624190,11.611100,0.074600,15.533322,15.533322,0.000000,627832.000000,627832
serde,EXP_DBL_1216,10,11.485990,11.479100,0.057500,15.526522,15.526522,0.000000,628216.000000,628216
serde,EXP_DBL_1217,10,11.605450,11.609650,0.076525,15.500127,15.500127,0.000000,627832.000000,627832
serde,EXP_DBL_1218,10,11.632800,11.607900,0.114450,15.516222,15.516222,0.000000,627832.000000,627832
serde,EXP_DBL_1219,10,11.611250,11.583550,0.033925,15.303609,15.303609,0.000000,627832.000000,627832
serde,EXP_DBL_1220,10,11.615830,11.594550,0.069725,15.704248,15.704248,0.000000,627832.000000,627832
serde,EXP_DBL_1221,10,11.597820,11.582350,0.060175,15.711942,15.711942,0.000000,627832.000000,627832
serde,EXP_DBL_1222,10,11.603520,11.596200,0.063750,15.377887,15.377887,0.000000,627832.000000,627832
serde,EXP_DBL_1223,10,11.669610,11.630950,0.122400,15.577312,15.577312,0.000000,627832.000000,627832
serde,EXP_DBL_1224,10,11.645030,11.646700,0.111525,15.569955,15.569955,0.000000,627832.000000,627832
serde,EXP_DBL_1225,10,11.622990,11.598000,0.062000,15.601300,15.601300,0.000000,627816.000000,627816
serde,EXP_DBL_1226,10,11.616330,11.596300,0.063225,15.534953,15.534953,0.000000,630984.000000,630984
serde,EXP_DBL_1227,10,11.619250,11.605650,0.113625,15.698964,15.698964,0.000000,627832.000000,627832
serde,EXP_DBL_1228,10,11.591260,11.584300,0.039800,15.754051,15.754051,0.000000,627832.000000,627832
serde,EXP_DBL_1229,10,11.626100,11.641250,0.056450,15.802591,15.802591,0.000000,627832.000000,627832
serde,EXP_DBL_1230,10,11.620290,11.600350,0.078675,15.798109,15.798109,0.000000,627832.000000,627832
serde,EXP_DBL_1231,10,11.631390,11.632200,0.081375,15.601539,15.601539,0.000000,627832.000000,627832
serde,EXP_DBL_1232,10,11.602090,11.593200,0.033400,15.506203,15.506203,0.000000,627832.000000,627832
