Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
quinn,EXP_DBL_0860,10,5.573131,5.560125,0.124968,0.022476,52.579233,52.579233,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_1444,10,5.683077,5.672123,0.127346,0.022451,50.007069,50.007069,0.000000,0.000000,89994784.000000,89994784
quinn,EXP_DBL_0900,10,5.598320,5.599522,0.125580,0.022427,51.909687,51.909687,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_0379,10,5.502726,5.521448,0.123717,0.022407,49.755603,49.755603,0.000000,0.000000,90083448.000000,90083448
quinn,EXP_DBL_1170,10,5.638369,5.597829,0.125253,0.022375,61.951392,61.951392,0.000000,0.000000,90029320.000000,90029320
quinn,EXP_DBL_0248,10,5.572436,5.604689,0.125275,0.022352,50.941526,50.941526,0.000000,0.000000,89752136.000000,89752136
quinn,EXP_DBL_0227,10,5.551128,5.542544,0.123783,0.022333,51.518821,51.518821,0.000000,0.000000,89490728.000000,89490728
quinn,EXP_DBL_1147,10,5.645149,5.618415,0.125464,0.022331,59.126403,59.126403,0.000000,0.000000,90214376.000000,90214376
quinn,EXP_DBL_1639,10,5.592025,5.588661,0.124621,0.022299,54.709166,54.709166,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0855,10,5.583475,5.584882,0.124072,0.022216,50.100304,50.100304,0.000000,0.000000,89339072.000000,89339072
quinn,EXP_DBL_1074,10,5.655857,5.644334,0.125258,0.022192,59.022014,59.022014,0.000000,0.000000,89751760.000000,89751760
quinn,EXP_DBL_1113,10,5.608547,5.612851,0.124429,0.022169,63.568556,63.568556,0.000000,0.000000,90214376.000000,90214376
quinn,EXP_DBL_0298,10,5.525457,5.530893,0.122611,0.022168,50.190931,50.190931,0.000000,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0868,10,5.608216,5.600622,0.124029,0.022146,51.791182,51.791182,0.000000,0.000000,89340160.000000,89340160
quinn,EXP_ABL_069_disable-vp,10,5.838903,5.844030,0.129371,0.022137,50.306666,50.306666,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0317,10,5.522687,5.499409,0.121424,0.022079,49.807385,49.807385,0.000000,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0137,10,5.519753,5.513794,0.121674,0.022067,48.577311,48.577311,0.000000,0.000000,89747784.000000,89747784
quinn,EXP_DBL_0301,10,5.610070,5.608245,0.123738,0.022064,48.255893,48.255893,0.000000,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0257,10,5.530280,5.551404,0.122435,0.022055,50.423132,50.423132,0.000000,0.000000,89582960.000000,89582960
quinn,EXP_DBL_0223,10,5.548593,5.529198,0.121922,0.022051,50.479043,50.479043,0.000000,0.000000,89490728.000000,89490728
quinn,EXP_DBL_1497,10,5.852167,5.831875,0.128575,0.022047,50.286305,50.286305,0.000000,0.000000,89760288.000000,89760288
quinn,EXP_DBL_0760,10,5.694378,5.707581,0.125820,0.022044,48.028400,48.028400,0.000000,0.000000,90360352.000000,90360352
quinn,EXP_DBL_0716,10,5.648911,5.661917,0.124764,0.022036,51.189392,51.189392,0.000000,0.000000,90364088.000000,90364088
quinn,EXP_DBL_0638,10,5.567261,5.573659,0.122756,0.022024,49.970142,49.970142,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0616,10,5.612502,5.596183,0.123241,0.022022,50.619587,50.619587,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0166,10,5.513097,5.506875,0.121274,0.022022,51.105436,51.105436,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0415,10,5.519486,5.496361,0.120958,0.022007,48.801156,48.801156,0.000000,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0806,10,5.605920,5.642233,0.124116,0.021998,51.602934,51.602934,0.000000,0.000000,89742872.000000,89742872
quinn,EXP_DBL_0285,10,5.614518,5.590023,0.122915,0.021988,48.820471,48.820471,0.000000,0.000000,89576640.000000,89576640
quinn,EXP_DBL_0406,10,5.568131,5.581898,0.122525,0.021950,48.120681,48.120681,0.000000,0.000000,89825632.000000,89825632
quinn,EXP_DBL_0399,10,5.605935,5.579315,0.122370,0.021933,50.914712,50.914712,0.000000,0.000000,89810368.000000,89810368
quinn,EXP_DBL_0447,10,5.555183,5.520776,0.120959,0.021910,48.048094,48.048094,0.000000,0.000000,89626536.000000,89626536
quinn,EXP_DBL_0187,10,5.611981,5.611611,0.122874,0.021896,48.318111,48.318111,0.000000,0.000000,89490728.000000,89490728
quinn,EXP_DBL_0414,10,5.573292,5.561466,0.121768,0.021895,48.513930,48.513930,0.000000,0.000000,90068320.000000,90068320
quinn,EXP_DBL_1572,10,5.723215,5.731858,0.125353,0.021870,56.630893,56.630893,0.000000,0.000000,89760288.000000,89760288
quinn,EXP_DBL_1197,10,5.698426,5.691562,0.124289,0.021837,60.633683,60.633683,0.000000,0.000000,90022992.000000,90022992
