Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med,alloca_mean,alloca_med,load_mean,load_med,store_mean,store_med,gep_mean,gep_med,phi_mean,phi_med,bb_mean,bb_med
regex-cli,EXP_DBL_0253,10,3.788980,3.773871,0.099708,40.997820,40.912425,0.455965,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0254,10,3.768278,3.747580,0.077593,41.394972,41.081824,0.661882,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0255,10,3.752062,3.726882,0.061209,41.657293,41.672367,0.537247,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0256,10,3.813601,3.812866,0.093071,41.888617,41.935080,0.440503,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0257,10,3.809448,3.841018,0.106011,40.840657,40.870660,0.705321,34502408.000000,34502408,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0258,10,3.758705,3.746189,0.021531,41.409678,41.469483,0.924180,34395136.000000,34395136,4636.000000,4636,12146.000000,12146,11651.000000,11651,16988.000000,16988,5816.000000,5816,1131.000000,1131
regex-cli,EXP_DBL_0259,10,3.805580,3.814672,0.106397,41.547789,41.516841,0.694826,34493560.000000,34493560,4636.000000,4636,12357.000000,12357,11953.000000,11953,17091.000000,17091,5938.000000,5938,1131.000000,1131
regex-cli,EXP_DBL_0260,10,3.773606,3.757516,0.079572,41.391726,41.397937,0.264040,34521904.000000,34521904,4636.000000,4636,12364.000000,12364,11956.000000,11956,17101.000000,17101,5910.000000,5910,1131.000000,1131
regex-cli,EXP_DBL_0261,10,3.775147,3.755103,0.095437,41.052573,41.046920,0.403366,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0262,10,3.821450,3.817945,0.065546,40.571716,40.699070,0.331998,34557624.000000,34557624,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0263,10,3.772606,3.789468,0.083994,41.080908,41.207853,0.373092,34535400.000000,34535400,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0264,10,3.807304,3.833882,0.099557,41.503030,41.230962,0.439506,34502264.000000,34502264,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0265,10,3.783358,3.775384,0.074917,42.263484,41.647915,2.578039,34489504.000000,34489504,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0266,10,3.794135,3.797570,0.054405,41.257384,41.379765,0.483339,33643544.000000,33643544,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0267,10,3.763552,3.745159,0.053197,41.166082,41.058262,0.429425,34833040.000000,34833040,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0268,10,3.798228,3.789385,0.109091,41.801686,41.894466,0.426136,34502360.000000,34502360,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0269,10,3.786984,3.766644,0.075058,40.612086,40.632986,0.475400,34491480.000000,34491480,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0270,10,3.797546,3.806043,0.076670,41.295597,41.227931,0.435928,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0271,10,3.802456,3.829990,0.099187,41.333179,41.396388,0.442620,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0272,10,3.779226,3.773622,0.031973,40.876121,40.841134,0.178064,34501272.000000,34501272,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0273,10,3.778042,3.772406,0.061184,40.785735,40.952975,0.605456,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0274,10,3.769727,3.752206,0.067389,40.843262,40.740892,0.515079,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0275,10,3.795134,3.787009,0.076745,40.931989,40.918487,0.554355,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0276,10,3.765725,3.743521,0.050404,40.816676,40.860591,0.416421,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0277,10,3.786231,3.772861,0.082237,41.104556,41.061218,0.543227,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0278,10,3.754586,3.743308,0.040449,40.939134,40.798071,0.698481,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0279,10,3.773968,3.761777,0.066784,41.043359,41.116106,0.474173,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0280,10,3.796850,3.808527,0.069298,41.388341,41.350514,0.602733,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0281,10,3.764910,3.764209,0.074294,41.231873,41.197634,0.189941,34493176.000000,34493176,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0282,10,3.783431,3.763819,0.075716,41.152144,41.103580,0.277261,34509496.000000,34509496,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0283,10,3.764149,3.756174,0.072172,41.268813,41.228938,0.329107,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0284,10,3.797949,3.773594,0.097389,41.565296,41.596483,0.412280,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0285,10,3.774814,3.767466,0.074308,41.283922,41.195741,0.375286,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0286,10,3.799216,3.776451,0.085454,41.443624,41.419358,0.325896,34503192.000000,34503192,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0287,10,3.757179,3.742849,0.080205,41.583844,41.591088,0.441345,34502032.000000,34502032,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0288,10,3.793312,3.788693,0.071220,41.437368,41.323627,0.438276,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0289,10,3.788857,3.764115,0.070182,41.305208,41.159224,0.471183,34500448.000000,34500448,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0290,10,3.787715,3.760161,0.079185,41.317164,41.347800,0.409590,34496992.000000,34496992,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0291,10,3.817726,3.814614,0.085233,41.205513,41.249406,0.635222,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0292,10,3.758562,3.751743,0.028217,41.407717,41.379329,0.501627,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0293,10,3.816176,3.833917,0.050747,41.543116,41.486551,0.390054,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0294,10,3.758497,3.717972,0.104404,41.556034,41.607447,0.254675,34649112.000000,34649112,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0295,10,3.781524,3.747834,0.108064,41.228862,41.057054,0.446082,34497208.000000,34497208,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0296,10,3.788598,3.777458,0.060224,41.122985,41.112660,0.537722,34673056.000000,34673056,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0297,10,3.771798,3.775346,0.057639,41.459739,41.469583,0.284128,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0298,10,3.800859,3.803068,0.093912,41.378563,41.424382,0.476437,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0299,10,3.860306,3.863021,0.168226,41.221387,41.375809,0.469852,34402448.000000,34402448,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0300,10,3.797779,3.785577,0.064662,41.247025,41.285345,0.222229,34483064.000000,34483064,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0301,10,3.769272,3.776481,0.067680,41.267388,41.246991,0.224871,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0302,10,3.774644,3.754699,0.074862,41.260613,41.246104,0.413728,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0303,10,3.769601,3.749962,0.071187,41.272667,41.269785,0.481100,34564200.000000,34564200,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0304,10,3.757996,3.741255,0.038504,41.008236,41.006236,0.384694,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0305,10,3.776868,3.748863,0.073631,41.213857,41.119638,0.165564,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0306,10,3.789188,3.803433,0.089657,41.348897,41.350237,0.343632,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0307,10,3.818055,3.824910,0.092810,41.359755,41.489720,0.587562,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0308,10,3.798702,3.829320,0.111406,41.133579,41.122968,0.362972,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0309,10,3.761946,3.761374,0.041197,41.317202,41.252033,0.254689,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0310,10,3.784130,3.773576,0.113473,41.305412,41.271160,0.391615,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0311,10,3.746444,3.740003,0.025616,41.273121,41.262550,0.471573,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0312,10,3.792729,3.788089,0.105329,41.028834,41.050131,0.699573,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0313,10,3.771167,3.776887,0.064794,41.367649,41.254842,0.656208,34507288.000000,34507288,4639.000000,4639,12403.000000,12403,11970.000000,11970,17136.000000,17136,5961.000000,5961,1134.000000,1134
regex-cli,EXP_DBL_0314,10,3.804774,3.801939,0.066733,41.141841,41.145195,0.326984,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0315,10,3.782791,3.776644,0.057606,41.344930,41.452628,0.640267,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0316,10,3.774862,3.764025,0.098295,41.252336,41.154632,0.164060,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0317,10,3.767373,3.752687,0.038367,41.367784,41.383904,0.288607,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0318,10,3.769490,3.757466,0.076012,41.151197,41.129094,0.370857,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0319,10,3.760638,3.743107,0.042594,41.251607,41.157652,0.512865,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0320,10,3.797968,3.805079,0.104547,41.288781,41.337907,0.546392,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0321,10,3.790907,3.791320,0.073580,41.161600,41.164296,0.239006,34645512.000000,34645512,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0322,10,3.799370,3.803733,0.095539,41.294443,41.306083,0.413169,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0323,10,3.806446,3.829117,0.100502,41.238106,41.234956,0.536189,34522728.000000,34522728,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0324,10,3.756687,3.746765,0.022425,41.288926,41.259449,0.235948,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0325,10,3.859678,3.839632,0.080825,41.183684,41.103610,0.311360,34518936.000000,34518936,4639.000000,4639,12357.000000,12357,11943.000000,11943,17094.000000,17094,5925.000000,5925,1131.000000,1131
regex-cli,EXP_DBL_0326,10,3.795374,3.761391,0.111000,41.280687,41.315883,0.547850,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0327,10,3.771010,3.748344,0.096835,41.029932,41.019401,0.345330,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0328,10,3.767396,3.760136,0.061672,41.351389,41.230998,0.703479,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0329,10,3.813489,3.802945,0.045503,41.077513,41.213571,0.545948,34625568.000000,34625568,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0330,10,3.800713,3.799824,0.095911,40.910499,40.742469,0.770845,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0331,10,3.746848,3.738537,0.054084,40.994661,41.015176,0.627188,34612760.000000,34612760,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0332,10,3.780180,3.757808,0.080183,41.174718,41.112396,0.255462,34501952.000000,34501952,4636.000000,4636,12361.000000,12361,11953.000000,11953,17103.000000,17103,5937.000000,5937,1131.000000,1131
regex-cli,EXP_DBL_0333,10,3.822003,3.835056,0.046170,41.230657,41.173518,0.619490,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0334,10,3.773132,3.790917,0.101670,40.856692,40.875850,0.268927,34511272.000000,34511272,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0335,10,3.803654,3.798723,0.098268,41.270118,41.187795,0.334262,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0336,10,3.794448,3.781623,0.095375,41.186267,41.006451,0.572198,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0337,10,3.818617,3.825457,0.075707,41.074754,40.949690,0.300650,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0338,10,3.792737,3.780672,0.065565,40.893005,40.939345,0.739571,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0339,10,3.801042,3.813825,0.078205,41.108486,41.159109,0.592537,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0340,10,3.747029,3.713494,0.073072,41.248350,41.256697,0.446250,34511424.000000,34511424,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0341,10,3.820132,3.775889,0.117809,40.905557,40.838639,0.464641,34404544.000000,34404544,4651.000000,4651,12091.000000,12091,11564.000000,11564,16936.000000,16936,5825.000000,5825,1131.000000,1131
regex-cli,EXP_DBL_0342,10,3.760255,3.741925,0.049971,41.081775,41.037121,0.445702,34503384.000000,34503384,4651.000000,4651,12302.000000,12302,11866.000000,11866,17039.000000,17039,5947.000000,5947,1131.000000,1131
regex-cli,EXP_DBL_0343,10,3.813490,3.821070,0.089208,40.954063,40.845074,0.664302,34507656.000000,34507656,4651.000000,4651,12309.000000,12309,11869.000000,11869,17049.000000,17049,5919.000000,5919,1131.000000,1131
regex-cli,EXP_DBL_0344,10,3.806799,3.821721,0.103859,41.298663,41.392643,0.599525,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0345,10,3.757823,3.746678,0.021545,40.662074,40.485700,0.467677,34563784.000000,34563784,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0346,10,3.750838,3.740444,0.036924,41.004088,40.887035,0.596438,34554688.000000,34554688,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0347,10,3.781787,3.767637,0.031246,41.121634,41.104207,0.216105,34511544.000000,34511544,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0348,10,3.758861,3.762346,0.094286,41.072904,40.967568,0.406743,34505104.000000,34505104,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0349,10,3.831409,3.839673,0.099870,40.979538,40.876112,0.501562,33695672.000000,33695672,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0350,10,3.761556,3.754876,0.055875,41.236288,41.420233,0.696369,34845832.000000,34845832,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0351,10,3.784324,3.766559,0.046409,40.843387,40.928236,0.410945,34511504.000000,34511504,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0352,10,3.762679,3.751822,0.041018,40.961688,41.132355,0.347500,34496408.000000,34496408,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0353,10,3.782075,3.767582,0.085590,41.235191,41.269708,0.343031,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0354,10,3.802987,3.782916,0.111026,41.254573,41.261893,0.766249,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0355,10,3.814309,3.808068,0.103698,41.017944,41.065889,0.338053,34508432.000000,34508432,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0356,10,3.787329,3.764390,0.080305,41.053675,41.168228,0.471102,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0357,10,3.781859,3.777058,0.037144,41.190163,41.062516,0.229148,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0358,10,3.789080,3.785655,0.083799,41.509599,41.509452,0.522017,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0359,10,3.784895,3.772333,0.050884,41.211379,41.137488,0.165056,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0360,10,3.779706,3.773011,0.110063,40.832917,40.772894,0.430439,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0361,10,3.818717,3.815216,0.033592,41.366635,41.391043,0.386754,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0362,10,3.771119,3.761947,0.057034,41.573480,41.622164,0.347136,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0363,10,3.804126,3.798871,0.120209,41.458050,41.496535,0.311781,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0364,10,3.747140,3.723920,0.053318,41.514012,41.461582,0.372058,34504536.000000,34504536,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0365,10,3.797648,3.777811,0.097437,41.321214,41.250701,0.710849,34519256.000000,34519256,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0366,10,3.796728,3.776734,0.116880,41.295592,41.279334,0.281793,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0367,10,3.778510,3.766267,0.089269,41.237994,41.176493,0.330626,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0368,10,3.784698,3.793539,0.115118,41.417227,41.237209,0.828750,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0369,10,3.767318,3.753936,0.106756,41.383289,41.377177,0.584055,34512448.000000,34512448,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0370,10,3.809437,3.786690,0.106877,41.501127,41.553439,0.430928,34511176.000000,34511176,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0371,10,3.768553,3.750846,0.065866,41.674997,41.733646,0.429897,34511088.000000,34511088,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0372,10,3.770524,3.769446,0.083501,41.642894,41.636929,0.479803,34511368.000000,34511368,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
regex-cli,EXP_DBL_0373,10,3.790927,3.790188,0.071467,41.219579,41.164883,0.479040,34506424.000000,34506424,4651.000000,4651,12306.000000,12306,11866.000000,11866,17051.000000,17051,5946.000000,5946,1131.000000,1131
